"dataset_name","analysis_key","analysis_number","subgroup_number","analysis_name","k","log_or","log_or_ci_lb","log_or_ci_ub","rd","rd_ci_lb","rd_ci_ub","or_sig","rd_sig","direction_match","mismatch_type","sparse_events","double_zero"
"CD011535_pub7_data","9::2",9,"2","Etanercept versus other anti-TNF alpha",5,-0.258838376628789,-0.449029954614739,-0.0686467986428376,-0.0354876776136139,-0.0725281254915158,0.00155277026428795,TRUE,FALSE,TRUE,"significance_only",FALSE,FALSE
"CD011535_pub7_data","9::3",9,"3","Etanercept versus other anti-TNF alpha",5,-1.59171729937543,-2.35543338214269,-0.828001216608164,-0.20443127479707,-0.413576481704366,0.00471393211022608,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD011575_pub3_data","15::overall",15,"overall","Stroke (excluding Wei)",3,0.22927397687031,-0.080389960617132,0.538937914357751,0.00386439742521717,0.000119754877745343,0.007609039972689,FALSE,TRUE,TRUE,"significance_only",FALSE,FALSE
"CD011575_pub3_data","19::overall",19,"overall","Serious cardioavascular adverse events (excluding JATOS)",3,0.313423965207536,0.137219833860787,0.489628096554285,0.0220489484132033,-0.0126703971344354,0.0567682939608419,TRUE,FALSE,TRUE,"significance_only",FALSE,FALSE
"CD011575_pub3_data","21::overall",21,"overall","Cardiovascular mortality (excluding JATOS)",3,0.45533343157842,0.0229936715101475,0.887673191646693,0.018129674329366,-0.0202652237133297,0.0565245723720616,TRUE,FALSE,TRUE,"significance_only",FALSE,FALSE
"CD011575_pub3_data","3::overall",3,"overall","Serious cardiovascular adverse events",4,0.238345928718493,0.0133588932303047,0.463332964206682,0.00741403711656956,-0.000758613835102744,0.0155866880682419,TRUE,FALSE,TRUE,"significance_only",FALSE,FALSE
"CD011575_pub3_data","5::overall",5,"overall","Non-cardiovascular mortality",4,0.0183077923316055,-0.336236110614344,0.372851695277555,-0.000795976710667852,-0.00524878684040963,0.00365683341907392,FALSE,FALSE,FALSE,"direction_only",FALSE,FALSE
"CD011600_pub3_data","27::overall",27,"overall","Death, COPD-related",2,-0.516406130787442,-1.00236416232027,-0.0304480992546182,-0.00291007230665563,-0.00585504750832266,3.49028950113921e-05,TRUE,FALSE,TRUE,"significance_only",FALSE,FALSE
"CD011626_pub3_data","7::overall",7,"overall","Adverse events",11,0.868656288291068,-0.0755242206662611,1.8128367972484,0.0463229249541619,0.0166015306211622,0.0760443192871615,FALSE,TRUE,TRUE,"significance_only",TRUE,FALSE
"CD011627_pub3_data","1::3",1,"3","Number of participants with incontinence-associated dermatitis",4,-1.16216246026579,-3.14744669459275,0.823121774061179,-0.151972651773446,-0.252783106516719,-0.0511621970301729,FALSE,TRUE,TRUE,"significance_only",TRUE,FALSE
"CD011670_pub3_data","2::overall",2,"overall","Wound infection",8,-0.0274699304082876,-0.768151769754303,0.713211908937727,0.0173145975035861,-0.0609329766100125,0.0955621716171846,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD011670_pub3_data","3::overall",3,"overall","Abdominal abscess",5,-1.32757081549354,-2.50553030746796,-0.149611323519122,-0.0688903800760823,-0.157420312339692,0.0196395521875276,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD011689_pub4_data","1::2",1,"2","Death",11,-0.0323658267474651,-1.16657557243057,1.10184391893564,3.03786726956856e-06,-0.00379535601714339,0.00380143175168253,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD011689_pub4_data","1::overall",1,"overall","Death",51,0.0556949225079278,-0.451909332976631,0.563299177992487,-7.16282145595379e-05,-0.00107435742959776,0.000931101000478686,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD011689_pub4_data","10::1",10,"1","Breastfeeding",10,0.0146526804010563,-0.0716832369211396,0.100988597723252,-0.00285441073581168,-0.014979661214904,0.00927083974328067,FALSE,FALSE,FALSE,"direction_only",FALSE,FALSE
"CD011689_pub4_data","10::overall",10,"overall","Breastfeeding",6,0.0110030472136493,-0.106425372254007,0.128431466681305,-0.00242822728841152,-0.0198425784129389,0.0149861238361159,FALSE,FALSE,FALSE,"direction_only",FALSE,FALSE
"CD011689_pub4_data","12::overall",12,"overall","Vomiting",101,0.337385532209211,0.110503742777828,0.564267321640594,0.00922786418233032,-0.00244820999938734,0.020903938364048,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD011689_pub4_data","15::2",15,"2","Hypertension",3,-0.966857365234925,-2.22598915624806,0.292274425778214,-0.0464184044535596,-0.0837391953227065,-0.00909761358441283,FALSE,TRUE,TRUE,"significance_only",FALSE,FALSE
"CD011689_pub4_data","18::2",18,"2","Diarrhoea",5,1.06190562152344,0.244158146509765,1.87965309653712,0.00539675643396069,-0.000266578837457603,0.011060091705379,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD011689_pub4_data","2::1",2,"1","PPH >= 1000 mL",188,-0.0944765544866689,-0.177328715595582,-0.0116243933777559,-0.00143566544940996,-0.00348350011935954,0.000612169220539616,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD011689_pub4_data","2::overall",2,"overall","PPH >= 1000 mL",107,-0.134392879520958,-0.251139107740132,-0.0176466513017843,-0.00211438765543855,-0.00505353966833104,0.000824764357453939,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD011689_pub4_data","20::3",20,"3","Maternal satisfaction",6,0.0472545029630492,-0.0673247310093537,0.161833736935452,0.00776835593246569,0.00292458720508003,0.0126121246598514,FALSE,TRUE,TRUE,"significance_only",FALSE,FALSE
"CD011689_pub4_data","4::1",4,"1","Severe maternal morbidity: intensive care admissions",21,0.0753431322464351,-0.221426666523505,0.372112931016375,-4.20306436913345e-05,-0.000407596757491827,0.000323535470109158,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD011689_pub4_data","4::overall",4,"overall","Severe maternal morbidity: intensive care admissions",12,0.0815797891268111,-0.330533815541149,0.493693393794771,-3.52797617222894e-05,-0.000550479470381483,0.000479919946936904,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD011762_pub2_data","1::overall",1,"overall","All-cause mortality",206,-0.191018376366804,-0.305142116988093,-0.0768946357455157,0.000905834800751187,0.000404971128102233,0.00140669847340014,TRUE,TRUE,FALSE,"direction_only",TRUE,TRUE
"CD011762_pub2_data","11::overall",11,"overall","Fatal bleeding",90,-0.359452658593993,-0.758459936524211,0.0395546193362255,0.000303107243439858,-2.37158193279077e-05,0.000629930306207623,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD011762_pub2_data","3::overall",3,"overall","Symptomatic VTE",245,-0.441696852959463,-0.537838514560488,-0.345555191358439,-0.000751154341132019,-0.00171648484474154,0.000214176162477506,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD011762_pub2_data","4::overall",4,"overall","Major bleeding",291,-0.0317517982063819,-0.121431004958125,0.0579274085453613,0.00253000413336572,0.00142847537984463,0.00363153288688681,FALSE,TRUE,FALSE,"direction_and_significance",TRUE,TRUE
"CD011762_pub2_data","6::overall",6,"overall","Major bleeding: other direct factor Xa inhibitors (excluding rivaroxaban) versus LMWH",163,-0.298998769069644,-0.396820774733081,-0.201176763406207,0.000952589830967318,-0.000320523309068512,0.00222570297100315,TRUE,FALSE,FALSE,"direction_and_significance",TRUE,TRUE
"CD011762_pub2_data","8::overall",8,"overall","Serious non-hepatic adverse events",131,-0.184539421798777,-0.246183840866675,-0.12289500273088,0.000402470338898898,0.000128435330640469,0.000676505347157327,TRUE,TRUE,FALSE,"direction_only",TRUE,FALSE
"CD011762_pub2_data","9::overall",9,"overall","Fatal VTE",140,-0.440164638389827,-0.556941825046758,-0.323387451732896,-0.000322678138980312,-0.00133849983916083,0.00069314356120021,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD011793_pub3_data","1::overall",1,"overall","Mortality",10,-0.129149390380807,-0.982702931238772,0.724404150477159,0.00029311626377993,-0.017687920598779,0.0182741531263389,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD011806_pub2_data","3::overall",3,"overall","Clinical relapse (mixed IBD) – sensitivity analysis (fixed-effect)",7,-0.653892713379348,-1.27215148285916,-0.0356339438995401,-0.120026605509693,-0.246975412994403,0.00692220197501586,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD011841_pub3_data","1::overall",1,"overall","Mean change in BCVA between baseline and 12 months (± 6)",32,-0.413252732105548,-0.998582940900431,0.172077476689335,0.0698079324065766,-0.374864257430579,0.514480122243733,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD011858_pub2_data","4::overall",4,"overall","Death (any cause)",5,-0.0277969665835258,-1.03686050570727,0.981266572540215,0.00145243948638737,-0.0266557201639703,0.029560599136745,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD011858_pub2_data","6::overall",6,"overall","Activated partial thromboplastin time",4,0.0469976973911156,-1.58491641050369,1.67891180528592,-0.000924176819715309,-0.0231464075690312,0.0212980539296006,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD011858_pub2_data","7::overall",7,"overall","Platelet count",3,0.499287189351445,-1.49047967297586,2.48905405167875,-7.58758237946579e-05,-0.0224811863852548,0.0223294347376655,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD011858_pub2_data","8::overall",8,"overall","Potassium",3,-0.0536182902448799,-1.79054667314666,1.6833100926569,0.00566794987057296,-0.00920455916878905,0.020540458909935,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD011866_pub3_data","5::overall",5,"overall","Continuous abstinence, longest follow-up",9,0.55804630332189,-0.0573565405791392,1.17344914722292,0.141009493705331,0.0141174988144964,0.267901488596165,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD011885_pub2_data","44::overall",44,"overall","Adverse effects: insomnia",3,-0.0742919994157811,-1.78228066456596,1.6336966657344,8.74944980871033e-05,-0.0908472321620093,0.0910222211581835,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD012067_pub3_data","13::overall",13,"overall","Spot urine osmolality [mOsm/kg]",16,0.563910905079126,0.197907300060923,0.929914510097329,0.0416815336431043,-0.00888218345508616,0.0922452507412948,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD012067_pub3_data","15::overall",15,"overall","Serious adverse events",7,0.0681440409307771,-0.374261920060792,0.510550001922346,-0.00181392549603588,-0.0472026981944,0.0435748472023283,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD012067_pub3_data","23::overall",23,"overall","Adverse events",25,0.871414943502289,0.229902248591936,1.51292763841264,0.0776262956595163,-0.00256376516008312,0.157816356479116,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD012067_pub3_data","5::overall",5,"overall","Death",29,-0.0772341865076233,-0.551443156299644,0.396974783284398,0.00375482453563974,-0.005826146912362,0.0133357959836415,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD012067_pub3_data","8::overall",8,"overall","Diastolic blood pressure [mm Hg]",17,-0.0514347169492515,-0.432385304248825,0.329515870350322,0.0517920943309005,-0.0333383888897363,0.136922577551537,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD012079_pub2_data","12::overall",12,"overall","Painful intercourse - de novo dyspareunia ",19,0.33182765743787,-0.175996901160453,0.839652216036192,0.032651022564682,0.0123917030697334,0.0529103420596307,FALSE,TRUE,TRUE,"significance_only",TRUE,FALSE
"CD012079_pub2_data","5::overall",5,"overall","Recurrent prolapse on examination (posterior compartment) ",7,0.0160998309585344,-0.687607005430575,0.719806667347644,-0.00894713244435135,-0.054922040006511,0.0370277751178083,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD012152_pub4_data","17::overall",17,"overall","Neonatal seizures",2,-0.350689289170142,-2.61655313974479,1.91517456140451,5.07791569265574e-06,-0.00361405800831605,0.00362421383970136,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD012152_pub4_data","26::overall",26,"overall","Developmental delay/intellectual impairment at six to seven years of age",2,-0.914468133708683,-1.95708479288279,0.12814852546542,-0.0867052443513885,-0.1425879770352,-0.0308225116675767,FALSE,TRUE,TRUE,"significance_only",FALSE,FALSE
"CD012186_pub2_data","1::overall",1,"overall","SAEs",91,0.0112301123855269,-0.0556903822795576,0.0781506070506113,0.0056856309852699,0.000265400725780735,0.0111058612447591,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD012214_pub3_data","4::overall",4,"overall","Abnormal uterine bleeding",4,-0.217569067969066,-1.2998435896798,0.864705453741671,0.00508375873975556,-0.0939428541392645,0.104110371618776,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD012397_pub2_data","7::overall",7,"overall","Specific behaviours: aggression, other episode of aggression (incidents per treatment days)",6,0.00999689022699142,-1.00916415617342,1.02915793662741,-0.00546415152468035,-0.0220282508804229,0.0110999478310622,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD012429_pub2_data","1::overall",1,"overall","Change in mental state (BPRS)",16,-0.148856740022046,-0.619733888703576,0.322020408659484,0.0175062606168759,-0.0373160805680365,0.0723286018017883,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD012429_pub2_data","10::overall",10,"overall","Akathisia",4,-0.707567918772771,-1.48729058583926,0.0721547482937223,-0.0990279640898162,-0.195765322300698,-0.00229060587893404,FALSE,TRUE,TRUE,"significance_only",TRUE,FALSE
"CD012429_pub2_data","14::overall",14,"overall","Tremor",3,-1.83673170573121,-3.41919963911859,-0.254263772343829,-0.0544094208615337,-0.112821235599564,0.00400239387649701,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD012429_pub2_data","22::overall",22,"overall","Toothache",3,-0.142657126508819,-1.81284387957987,1.52752962656223,0.0131370717274816,-0.00627856716598077,0.032552710620944,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD012503_pub3_data","2::1",2,"1","Subgroup analysis, recurrence of ischemic stroke at the endpoint (based on unilateral or bilateral limb RIC intervention)",36,0.0595779007413067,-0.0756661302133858,0.194821931695999,-0.00697665309962445,-0.0202111827528762,0.00625787655362732,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD012503_pub3_data","4::1",4,"1","Subgroup analysis, recurrence of ischemic stroke at the endpoint (based on RIC intervention timing)",39,0.0598548390362853,-0.0677701041219677,0.187479782194538,-0.00827186929862411,-0.0221497473108296,0.00560600871358134,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD012503_pub3_data","4::2",4,"2","Subgroup analysis, recurrence of ischemic stroke at the endpoint (based on RIC intervention timing)",11,0.228755519837376,0.0858603128753741,0.371650726799377,0.0131687262149808,-0.0160055209279348,0.0423429733578965,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD012503_pub3_data","5::1",5,"1","Subgroup analysis, recurrence of ischemic stroke at the endpoint (based on the duration of RIC intervention)",39,0.0380360869996252,-0.0924241837440559,0.168496357743306,-0.00805366805420445,-0.0210959127127803,0.00498857660437138,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD012503_pub3_data","5::2",5,"2","Subgroup analysis, recurrence of ischemic stroke at the endpoint (based on the duration of RIC intervention)",12,0.260644234951404,0.121624191057738,0.39966427884507,0.041899961640965,-0.0301322911269109,0.113932214408841,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD012586_pub2_data","2::1",2,"1","OHSS",78,-0.103337691902896,-0.255757978052273,0.0490825942464811,-0.00610671184980435,-0.0103931698535006,-0.00182025384610813,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD012586_pub2_data","4::2",4,"2","Multiple pregnancy",5,-0.00206580679766546,-0.561498415559696,0.557366801964365,0.00394583440937904,-0.0370866839425299,0.044978352761288,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD012609_pub2_data","3::overall",3,"overall","Loss of clinical response in patients with exclusively fistulating disease",5,0.135126005808459,-1.77331483116377,2.04356684278069,-0.00532956640901648,-0.177515319689071,0.166856186871038,FALSE,FALSE,FALSE,"direction_only",FALSE,FALSE
"CD012635_pub2_data","2::1",2,"1","All-cause mortality at 24 hours ",2,-0.11578648787948,-1.50797584531188,1.27640286955292,0.00521288944809583,-0.0952692598918427,0.105695038788034,FALSE,FALSE,FALSE,"direction_only",FALSE,FALSE
"CD012635_pub2_data","6::overall",6,"overall","Venous thromboembolic events in the first 30 days after injury",3,0.0176536122453024,-0.725828639917459,0.761135864408064,-0.00988292622437542,-0.0418767703949353,0.0221109179461844,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD012635_pub2_data","8::1",8,"1","Arterial thromboembolic events in the first 30 days after injury",2,0.0153034675148602,-0.524782493832415,0.555389428862135,-0.00188785876325321,-0.0262625276857552,0.0224868101592488,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD012642_pub2_data","1::overall",1,"overall","Mortality (latest time reported up to hospital discharge)",21,-0.0750312627538696,-0.54902930076706,0.398966775259321,-0.0644521499939139,-0.118385826407274,-0.0105184735805534,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD012642_pub2_data","6::overall",6,"overall","Bronchopulmonary dysplasia (≥ 28 days age)",4,0.706441243735247,-0.105436288753463,1.51831877622396,0.19402385505069,0.000366936069985918,0.387680774031393,FALSE,TRUE,TRUE,"significance_only",FALSE,FALSE
"CD012693_pub3_data","11::overall",11,"overall","Cycle cancellations for poor response",26,-0.378273452348966,-0.792333174324599,0.0357862696266659,-0.0275934838629843,-0.0546512814686605,-0.000535686257308057,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD012693_pub3_data","29::overall",29,"overall","Dose-response: women with at least one transferable embryo",10,0.501563958686381,0.023377250596145,0.979750666776618,0.067716917961699,-0.00131842444572351,0.136752260369121,TRUE,FALSE,TRUE,"significance_only",FALSE,FALSE
