"dataset_id","review_doi","analysis_group","analysis_number","analysis_name","data_type","measure","effect_is_log","rob_type","k_all","k_post","k_pre","frac_pre","i2_all","i2_post","i2_pre","delta_i2","delta_i2_post_pre","tau2_all","tau2_post","tau2_pre","delta_tau2","delta_tau2_post_pre","effect_all","effect_post","effect_pre","delta_effect","sig_all","sig_post","sign_all","sign_post"
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",3,2,"Total serious adverse events","binary","RR",TRUE,"low_only_with_support",12,6,6,0.5,0.00590920346500712,0.00782209048486788,38.1261381354714,0.00191288701986076,-38.1183160449865,1.07764647780963e-06,9.63089167628011e-07,0.0263767667081045,-1.14557310181621e-07,-0.0263758036189368,0.992027113728032,0.988218758130227,0.994440710502656,-0.0038083555978049,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",3,3,"Total cardiovascular events","binary","RR",TRUE,"low_only",10,6,4,0.4,37.7329430039112,32.6985423608533,48.7753167151231,-5.0344006430579,-16.0767743542698,0.0324814628016304,0.0314503158849697,0.0431294958666287,-0.00103114691666063,-0.011679179981659,1.01650324768049,0.972278935856607,1.0693207846853,-0.0442243118238823,FALSE,FALSE,1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",3,3,"Total cardiovascular events","binary","RR",TRUE,"non_high",10,6,4,0.4,37.7329430039112,32.6985423608533,48.7753167151231,-5.0344006430579,-16.0767743542698,0.0324814628016304,0.0314503158849697,0.0431294958666287,-0.00103114691666063,-0.011679179981659,1.01650324768049,0.972278935856607,1.0693207846853,-0.0442243118238823,FALSE,FALSE,1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",3,3,"Total cardiovascular events","binary","RR",TRUE,"low_only_with_support",10,6,4,0.4,37.7329430039112,32.6985423608533,48.7753167151231,-5.0344006430579,-16.0767743542698,0.0324814628016304,0.0314503158849697,0.0431294958666287,-0.00103114691666063,-0.011679179981659,1.01650324768049,0.972278935856607,1.0693207846853,-0.0442243118238823,FALSE,FALSE,1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",3,4,"Cardiovascular mortality","binary","RR",TRUE,"low_only",12,6,6,0.5,22.0282279989391,11.3399794950098,41.8128339014406,-10.6882485039293,-30.4728544064308,0.0531004668879915,0.0262919022379687,0.133187522120345,-0.0268085646500227,-0.106895619882376,0.977984244638275,0.944280061281866,1.05476633781632,-0.0337041833564083,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",3,4,"Cardiovascular mortality","binary","RR",TRUE,"non_high",12,6,6,0.5,22.0282279989391,11.3399794950098,41.8128339014406,-10.6882485039293,-30.4728544064308,0.0531004668879915,0.0262919022379687,0.133187522120345,-0.0268085646500227,-0.106895619882376,0.977984244638275,0.944280061281866,1.05476633781632,-0.0337041833564083,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",3,4,"Cardiovascular mortality","binary","RR",TRUE,"low_only_with_support",12,6,6,0.5,22.0282279989391,11.3399794950098,41.8128339014406,-10.6882485039293,-30.4728544064308,0.0531004668879915,0.0262919022379687,0.133187522120345,-0.0268085646500227,-0.106895619882376,0.977984244638275,0.944280061281866,1.05476633781632,-0.0337041833564083,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",3,5,"Progression to end-stage renal disease","binary","RR",TRUE,"low_only",8,4,4,0.5,0,0,0,0,0,0,0,0,0,0,0.951856760501145,0.552719699663454,0.984484556021043,-0.399137060837692,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",3,5,"Progression to end-stage renal disease","binary","RR",TRUE,"non_high",8,4,4,0.5,0,0,0,0,0,0,0,0,0,0,0.951856760501145,0.552719699663454,0.984484556021043,-0.399137060837692,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",3,5,"Progression to end-stage renal disease","binary","RR",TRUE,"low_only_with_support",8,4,4,0.5,0,0,0,0,0,0,0,0,0,0,0.951856760501145,0.552719699663454,0.984484556021043,-0.399137060837692,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",4,1,"Total mortality","binary","RR",TRUE,"low_only",9,6,3,0.333333333333333,31.3818603471879,34.7586495262299,46.8490692571993,3.37678917904199,-12.0904197309695,0.031896194016248,0.0470648612902164,0.0476394879022972,0.0151686672739684,-0.000574626612080811,0.912443711010654,0.890778265880989,0.968496405332797,-0.021665445129665,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",4,1,"Total mortality","binary","RR",TRUE,"non_high",9,6,3,0.333333333333333,31.3818603471879,34.7586495262299,46.8490692571993,3.37678917904199,-12.0904197309695,0.031896194016248,0.0470648612902164,0.0476394879022972,0.0151686672739684,-0.000574626612080811,0.912443711010654,0.890778265880989,0.968496405332797,-0.021665445129665,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",4,1,"Total mortality","binary","RR",TRUE,"low_only_with_support",9,6,3,0.333333333333333,31.3818603471879,34.7586495262299,46.8490692571993,3.37678917904199,-12.0904197309695,0.031896194016248,0.0470648612902164,0.0476394879022972,0.0151686672739684,-0.000574626612080811,0.912443711010654,0.890778265880989,0.968496405332797,-0.021665445129665,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",4,2,"Total serious adverse events","binary","RR",TRUE,"low_only",9,6,3,0.333333333333333,30.4990862722096,49.9959975886034,0,19.4969113163938,49.9959975886034,0.00557600644479418,0.0114730165925005,0,0.00589701014770633,0.0114730165925005,1.01697777648222,1.01841190206954,1.05258449698263,0.00143412558731892,FALSE,FALSE,1,1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",4,2,"Total serious adverse events","binary","RR",TRUE,"non_high",9,6,3,0.333333333333333,30.4990862722096,49.9959975886034,0,19.4969113163938,49.9959975886034,0.00557600644479418,0.0114730165925005,0,0.00589701014770633,0.0114730165925005,1.01697777648222,1.01841190206954,1.05258449698263,0.00143412558731892,FALSE,FALSE,1,1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",4,2,"Total serious adverse events","binary","RR",TRUE,"low_only_with_support",9,6,3,0.333333333333333,30.4990862722096,49.9959975886034,0,19.4969113163938,49.9959975886034,0.00557600644479418,0.0114730165925005,0,0.00589701014770633,0.0114730165925005,1.01697777648222,1.01841190206954,1.05258449698263,0.00143412558731892,FALSE,FALSE,1,1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",4,3,"Total cardiovascular events","binary","RR",TRUE,"low_only",8,6,2,0.25,34.737031199183,45.4790121570413,0,10.7419809578583,45.4790121570413,0.0233273047726563,0.0530597568694067,0,0.0297324520967504,0.0530597568694067,1.01058215282545,0.988187187125595,1.08206513544379,-0.0223949656998561,FALSE,FALSE,1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",4,3,"Total cardiovascular events","binary","RR",TRUE,"non_high",8,6,2,0.25,34.737031199183,45.4790121570413,0,10.7419809578583,45.4790121570413,0.0233273047726563,0.0530597568694067,0,0.0297324520967504,0.0530597568694067,1.01058215282545,0.988187187125595,1.08206513544379,-0.0223949656998561,FALSE,FALSE,1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",4,3,"Total cardiovascular events","binary","RR",TRUE,"low_only_with_support",8,6,2,0.25,34.737031199183,45.4790121570413,0,10.7419809578583,45.4790121570413,0.0233273047726563,0.0530597568694067,0,0.0297324520967504,0.0530597568694067,1.01058215282545,0.988187187125595,1.08206513544379,-0.0223949656998561,FALSE,FALSE,1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",4,4,"Cardiovascular mortality","binary","RR",TRUE,"low_only",9,6,3,0.333333333333333,0,13.5550681659941,0,13.5550681659941,13.5550681659941,0,0.0428786436877255,0,0.0428786436877255,0.0428786436877255,0.897840189358745,0.787081077086286,0.986643566297291,-0.110759112272459,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",4,4,"Cardiovascular mortality","binary","RR",TRUE,"non_high",9,6,3,0.333333333333333,0,13.5550681659941,0,13.5550681659941,13.5550681659941,0,0.0428786436877255,0,0.0428786436877255,0.0428786436877255,0.897840189358745,0.787081077086286,0.986643566297291,-0.110759112272459,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",4,4,"Cardiovascular mortality","binary","RR",TRUE,"low_only_with_support",9,6,3,0.333333333333333,0,13.5550681659941,0,13.5550681659941,13.5550681659941,0,0.0428786436877255,0,0.0428786436877255,0.0428786436877255,0.897840189358745,0.787081077086286,0.986643566297291,-0.110759112272459,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",4,5,"Progression to end-stage renal disease","binary","RR",TRUE,"low_only",6,4,2,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0.949806882041773,0.551994216874955,0.983598143151846,-0.397812665166817,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",4,5,"Progression to end-stage renal disease","binary","RR",TRUE,"non_high",6,4,2,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0.949806882041773,0.551994216874955,0.983598143151846,-0.397812665166817,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",4,5,"Progression to end-stage renal disease","binary","RR",TRUE,"low_only_with_support",6,4,2,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0.949806882041773,0.551994216874955,0.983598143151846,-0.397812665166817,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",5,1,"Total mortality","binary","RR",TRUE,"low_only",11,5,6,0.545454545454545,43.799382346649,0.0100173908428402,58.2406993969563,-43.7893649558062,-58.2306820061135,0.0684338556551477,7.40184589568746e-06,0.15938976296381,-0.0684264538092521,-0.159382361117914,0.949176752420957,0.864257306530602,1.0730525131875,-0.0849194458903555,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",5,1,"Total mortality","binary","RR",TRUE,"non_high",11,5,6,0.545454545454545,43.799382346649,0.0100173908428402,58.2406993969563,-43.7893649558062,-58.2306820061135,0.0684338556551477,7.40184589568746e-06,0.15938976296381,-0.0684264538092521,-0.159382361117914,0.949176752420957,0.864257306530602,1.0730525131875,-0.0849194458903555,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",5,1,"Total mortality","binary","RR",TRUE,"low_only_with_support",11,5,6,0.545454545454545,43.799382346649,0.0100173908428402,58.2406993969563,-43.7893649558062,-58.2306820061135,0.0684338556551477,7.40184589568746e-06,0.15938976296381,-0.0684264538092521,-0.159382361117914,0.949176752420957,0.864257306530602,1.0730525131875,-0.0849194458903555,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",5,2,"Total serious adverse events","binary","RR",TRUE,"low_only",11,5,6,0.545454545454545,0,6.83554175269932,0,6.83554175269932,6.83554175269932,0,0.000718379159680969,0,0.000718379159680969,0.000718379159680969,0.996012378350339,0.984218445974827,1.05765837264638,-0.0117939323755119,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",5,2,"Total serious adverse events","binary","RR",TRUE,"non_high",11,5,6,0.545454545454545,0,6.83554175269932,0,6.83554175269932,6.83554175269932,0,0.000718379159680969,0,0.000718379159680969,0.000718379159680969,0.996012378350339,0.984218445974827,1.05765837264638,-0.0117939323755119,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",5,2,"Total serious adverse events","binary","RR",TRUE,"low_only_with_support",11,5,6,0.545454545454545,0,6.83554175269932,0,6.83554175269932,6.83554175269932,0,0.000718379159680969,0,0.000718379159680969,0.000718379159680969,0.996012378350339,0.984218445974827,1.05765837264638,-0.0117939323755119,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",5,3,"Total cardiovascular events","binary","RR",TRUE,"low_only",9,5,4,0.444444444444444,3.048951459084,23.5749445017818,0,20.5259930426978,23.5749445017818,0.00149915126982584,0.0157585820512107,0,0.0142594307813848,0.0157585820512107,0.999847174340557,0.953665990601356,1.06710643953795,-0.0461811837392013,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",5,3,"Total cardiovascular events","binary","RR",TRUE,"non_high",9,5,4,0.444444444444444,3.048951459084,23.5749445017818,0,20.5259930426978,23.5749445017818,0.00149915126982584,0.0157585820512107,0,0.0142594307813848,0.0157585820512107,0.999847174340557,0.953665990601356,1.06710643953795,-0.0461811837392013,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",5,3,"Total cardiovascular events","binary","RR",TRUE,"low_only_with_support",9,5,4,0.444444444444444,3.048951459084,23.5749445017818,0,20.5259930426978,23.5749445017818,0.00149915126982584,0.0157585820512107,0,0.0142594307813848,0.0157585820512107,0.999847174340557,0.953665990601356,1.06710643953795,-0.0461811837392013,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",5,4,"Cardiovascular mortality","binary","RR",TRUE,"low_only",11,5,6,0.545454545454545,1.35202208769733,0,31.6816873440117,-1.35202208769733,-31.6816873440117,0.0026956226491758,0,0.0878707635280082,-0.0026956226491758,-0.0878707635280082,0.884163857361014,0.785740812836778,1.02147584955608,-0.098423044524236,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",5,4,"Cardiovascular mortality","binary","RR",TRUE,"non_high",11,5,6,0.545454545454545,1.35202208769733,0,31.6816873440117,-1.35202208769733,-31.6816873440117,0.0026956226491758,0,0.0878707635280082,-0.0026956226491758,-0.0878707635280082,0.884163857361014,0.785740812836778,1.02147584955608,-0.098423044524236,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",5,4,"Cardiovascular mortality","binary","RR",TRUE,"low_only_with_support",11,5,6,0.545454545454545,1.35202208769733,0,31.6816873440117,-1.35202208769733,-31.6816873440117,0.0026956226491758,0,0.0878707635280082,-0.0026956226491758,-0.0878707635280082,0.884163857361014,0.785740812836778,1.02147584955608,-0.098423044524236,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",5,5,"Progression to end-stage renal disease","binary","RR",TRUE,"low_only",8,4,4,0.5,0,0,0.000541242809274683,0,-0.000541242809274683,0,0,2.10923525358434e-07,0,-2.10923525358434e-07,0.957117621662389,0.548099394644823,0.991128850796167,-0.409018227017566,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",5,5,"Progression to end-stage renal disease","binary","RR",TRUE,"non_high",8,4,4,0.5,0,0,0.000541242809274683,0,-0.000541242809274683,0,0,2.10923525358434e-07,0,-2.10923525358434e-07,0.957117621662389,0.548099394644823,0.991128850796167,-0.409018227017566,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",5,5,"Progression to end-stage renal disease","binary","RR",TRUE,"low_only_with_support",8,4,4,0.5,0,0,0.000541242809274683,0,-0.000541242809274683,0,0,2.10923525358434e-07,0,-2.10923525358434e-07,0.957117621662389,0.548099394644823,0.991128850796167,-0.409018227017566,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",6,1,"Total mortality","binary","RR",TRUE,"low_only",8,4,4,0.5,0.00554688823246113,0.00702861600862204,49.5029668102298,0.00148172777616091,-49.4959381942212,4.50070134919201e-06,4.24004533544348e-06,0.154161039476978,-2.60656013748529e-07,-0.154156799431642,0.858477628827484,0.862940878555383,0.871756206948172,0.00446324972789935,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",6,1,"Total mortality","binary","RR",TRUE,"non_high",8,4,4,0.5,0.00554688823246113,0.00702861600862204,49.5029668102298,0.00148172777616091,-49.4959381942212,4.50070134919201e-06,4.24004533544348e-06,0.154161039476978,-2.60656013748529e-07,-0.154156799431642,0.858477628827484,0.862940878555383,0.871756206948172,0.00446324972789935,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",6,1,"Total mortality","binary","RR",TRUE,"low_only_with_support",8,4,4,0.5,0.00554688823246113,0.00702861600862204,49.5029668102298,0.00148172777616091,-49.4959381942212,4.50070134919201e-06,4.24004533544348e-06,0.154161039476978,-2.60656013748529e-07,-0.154156799431642,0.858477628827484,0.862940878555383,0.871756206948172,0.00446324972789935,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",6,2,"Total serious adverse events","binary","RR",TRUE,"low_only",9,5,4,0.444444444444444,5.94696881145104,28.0308642950414,0.00126908692953085,22.0838954835904,28.0295952081119,0.00111947027750996,0.00457751841491038,8.82367429725347e-07,0.00345804813740042,0.00457663604748066,1.00983424356212,1.02801230924662,0.998873781704823,0.0181780656845005,FALSE,FALSE,1,1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",6,2,"Total serious adverse events","binary","RR",TRUE,"non_high",9,5,4,0.444444444444444,5.94696881145104,28.0308642950414,0.00126908692953085,22.0838954835904,28.0295952081119,0.00111947027750996,0.00457751841491038,8.82367429725347e-07,0.00345804813740042,0.00457663604748066,1.00983424356212,1.02801230924662,0.998873781704823,0.0181780656845005,FALSE,FALSE,1,1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",6,2,"Total serious adverse events","binary","RR",TRUE,"low_only_with_support",9,5,4,0.444444444444444,5.94696881145104,28.0308642950414,0.00126908692953085,22.0838954835904,28.0295952081119,0.00111947027750996,0.00457751841491038,8.82367429725347e-07,0.00345804813740042,0.00457663604748066,1.00983424356212,1.02801230924662,0.998873781704823,0.0181780656845005,FALSE,FALSE,1,1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",6,3,"Total cardiovascular events","binary","RR",TRUE,"low_only",6,4,2,0.333333333333333,0.00192251287326593,25.9535925025428,0,25.9516699896695,25.9535925025428,8.58721161434375e-07,0.0160458730793129,0,0.0160450143581515,0.0160458730793129,0.962244745218954,0.944520921089587,1.01165810797267,-0.0177238241293676,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",6,3,"Total cardiovascular events","binary","RR",TRUE,"non_high",6,4,2,0.333333333333333,0.00192251287326593,25.9535925025428,0,25.9516699896695,25.9535925025428,8.58721161434375e-07,0.0160458730793129,0,0.0160450143581515,0.0160458730793129,0.962244745218954,0.944520921089587,1.01165810797267,-0.0177238241293676,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",6,3,"Total cardiovascular events","binary","RR",TRUE,"low_only_with_support",6,4,2,0.333333333333333,0.00192251287326593,25.9535925025428,0,25.9516699896695,25.9535925025428,8.58721161434375e-07,0.0160458730793129,0,0.0160450143581515,0.0160458730793129,0.962244745218954,0.944520921089587,1.01165810797267,-0.0177238241293676,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",6,4,"Cardiovascular mortality","binary","RR",TRUE,"low_only",8,4,4,0.5,0.000741772330595297,0.00101910648994479,19.3740551505685,0.000277334159349489,-19.3730360440785,1.52554231303216e-06,1.98311995741304e-06,0.0707568364392137,4.57577644380885e-07,-0.0707548533192562,0.908476576801916,0.829959394060084,0.998325320740956,-0.0785171827418326,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",6,4,"Cardiovascular mortality","binary","RR",TRUE,"non_high",8,4,4,0.5,0.000741772330595297,0.00101910648994479,19.3740551505685,0.000277334159349489,-19.3730360440785,1.52554231303216e-06,1.98311995741304e-06,0.0707568364392137,4.57577644380885e-07,-0.0707548533192562,0.908476576801916,0.829959394060084,0.998325320740956,-0.0785171827418326,FALSE,FALSE,-1,-1
"CD008564_pub3_data","10.1002/14651858.CD008564.pub3",6,4,"Cardiovascular mortality","binary","RR",TRUE,"low_only_with_support",8,4,4,0.5,0.000741772330595297,0.00101910648994479,19.3740551505685,0.000277334159349489,-19.3730360440785,1.52554231303216e-06,1.98311995741304e-06,0.0707568364392137,4.57577644380885e-07,-0.0707548533192562,0.908476576801916,0.829959394060084,0.998325320740956,-0.0785171827418326,FALSE,FALSE,-1,-1
