"key","dataset_name_orig","analysis_key_orig","analysis_number_orig","subgroup_number_orig","analysis_name_orig","k_orig","double_zero_orig","sparse_events_orig","orcc_ok_orig","rd_ok_orig","recommended_method_orig","recommendation_reason_orig","orcc_pooled_effect","orcc_ci_lb","orcc_ci_ub","rd_pooled_effect","rd_ci_lb","rd_ci_ub","dataset_name_fix","analysis_key_fix","analysis_number_fix","subgroup_number_fix","analysis_name_fix","k_fix","double_zero_fix","sparse_events_fix","orcc_ok_fix","rd_ok_fix","recommended_method_fix","recommendation_reason_fix","method_changed"
"CD009235_pub4_data|17::1","CD009235_pub4_data","17::1",17,"1","Duration of mechanical ventilation by automated system",18,18,18,TRUE,FALSE,"OR_cc","fallback_or",-0.00867797269237521,-0.942267389801139,0.924911444416388,NA,NA,NA,"CD009235_pub4_data","17::1","17","1","Duration of mechanical ventilation by automated system",18,18,18,FALSE,TRUE,"RD","double_zero",TRUE
"CD009235_pub4_data|17::2","CD009235_pub4_data","17::2",17,"2","Duration of mechanical ventilation by automated system",9,9,9,TRUE,FALSE,"OR_cc","fallback_or",-0.0073724920095074,-1.32464555304163,1.30990056902262,NA,NA,NA,"CD009235_pub4_data","17::2","17","2","Duration of mechanical ventilation by automated system",9,9,9,FALSE,TRUE,"RD","double_zero",TRUE
"CD009235_pub4_data|17::3","CD009235_pub4_data","17::3",17,"3","Duration of mechanical ventilation by automated system",7,7,7,TRUE,FALSE,"OR_cc","fallback_or",0.0206428508796803,-1.47289879165133,1.51418449341069,NA,NA,NA,"CD009235_pub4_data","17::3","17","3","Duration of mechanical ventilation by automated system",7,7,7,FALSE,TRUE,"RD","double_zero",TRUE
"CD009235_pub4_data|17::4","CD009235_pub4_data","17::4",17,"4","Duration of mechanical ventilation by automated system",5,5,5,TRUE,FALSE,"OR_cc","fallback_or",-0.135321086902208,-1.90258106286059,1.63193888905618,NA,NA,NA,"CD009235_pub4_data","17::4","17","4","Duration of mechanical ventilation by automated system",5,5,5,FALSE,TRUE,"RD","double_zero",TRUE
"CD009235_pub4_data|17::5","CD009235_pub4_data","17::5",17,"5","Duration of mechanical ventilation by automated system",4,4,4,TRUE,FALSE,"OR_cc","fallback_or",0.00685430647698049,-1.96377891031984,1.9774875232738,NA,NA,NA,"CD009235_pub4_data","17::5","17","5","Duration of mechanical ventilation by automated system",4,4,4,FALSE,TRUE,"RD","double_zero",TRUE
"CD009235_pub4_data|17::6","CD009235_pub4_data","17::6",17,"6","Duration of mechanical ventilation by automated system",3,3,3,TRUE,FALSE,"OR_cc","fallback_or",0,-2.3095446453875,2.3095446453875,NA,NA,NA,"CD009235_pub4_data","17::6","17","6","Duration of mechanical ventilation by automated system",3,3,3,FALSE,TRUE,"RD","double_zero",TRUE
"CD009235_pub4_data|17::7","CD009235_pub4_data","17::7",17,"7","Duration of mechanical ventilation by automated system",5,5,5,TRUE,FALSE,"OR_cc","fallback_or",0.119903453389323,-1.65687037876008,1.89667728553872,NA,NA,NA,"CD009235_pub4_data","17::7","17","7","Duration of mechanical ventilation by automated system",5,5,5,FALSE,TRUE,"RD","double_zero",TRUE
"CD009235_pub4_data|18::1","CD009235_pub4_data","18::1",18,"1","ICU length of stay by automated system",15,15,15,TRUE,FALSE,"OR_cc","fallback_or",0.00969790585601727,-1.01006413467457,1.02945994638661,NA,NA,NA,"CD009235_pub4_data","18::1","18","1","ICU length of stay by automated system",15,15,15,FALSE,TRUE,"RD","double_zero",TRUE
"CD009235_pub4_data|18::2","CD009235_pub4_data","18::2",18,"2","ICU length of stay by automated system",6,6,6,TRUE,FALSE,"OR_cc","fallback_or",-0.0226331363300707,-1.63454681066801,1.58928053800787,NA,NA,NA,"CD009235_pub4_data","18::2","18","2","ICU length of stay by automated system",6,6,6,FALSE,TRUE,"RD","double_zero",TRUE
"CD009235_pub4_data|18::3","CD009235_pub4_data","18::3",18,"3","ICU length of stay by automated system",8,8,8,TRUE,FALSE,"OR_cc","fallback_or",-0.10465626943207,-1.50557919850069,1.29626665963655,NA,NA,NA,"CD009235_pub4_data","18::3","18","3","ICU length of stay by automated system",8,8,8,FALSE,TRUE,"RD","double_zero",TRUE
"CD009235_pub4_data|18::4","CD009235_pub4_data","18::4",18,"4","ICU length of stay by automated system",4,4,4,TRUE,FALSE,"OR_cc","fallback_or",0.0299585259768039,-1.94434489842095,2.00426195037455,NA,NA,NA,"CD009235_pub4_data","18::4","18","4","ICU length of stay by automated system",4,4,4,FALSE,TRUE,"RD","double_zero",TRUE
"CD009235_pub4_data|18::5","CD009235_pub4_data","18::5",18,"5","ICU length of stay by automated system",4,4,4,TRUE,FALSE,"OR_cc","fallback_or",0.107333140608015,-1.8673652398895,2.08203152110553,NA,NA,NA,"CD009235_pub4_data","18::5","18","5","ICU length of stay by automated system",4,4,4,FALSE,TRUE,"RD","double_zero",TRUE
"CD009235_pub4_data|18::6","CD009235_pub4_data","18::6",18,"6","ICU length of stay by automated system",3,3,3,TRUE,FALSE,"OR_cc","fallback_or",0.0075791958967562,-2.26888396133389,2.28404235312741,NA,NA,NA,"CD009235_pub4_data","18::6","18","6","ICU length of stay by automated system",3,3,3,FALSE,TRUE,"RD","double_zero",TRUE
"CD009235_pub4_data|19::1","CD009235_pub4_data","19::1",19,"1","Reintubation by automated system",8,4,7,TRUE,TRUE,"RD","double_zero",0.0958505044635976,-0.923295652561474,1.11499666148867,0.0161122816003248,-0.0647084003742166,0.0969329635748662,"CD009235_pub4_data","19::1","19","1","Reintubation by automated system",8,4,7,TRUE,TRUE,"RD","double_zero",FALSE
"CD009235_pub4_data|19::2","CD009235_pub4_data","19::2",19,"2","Reintubation by automated system",9,0,3,TRUE,TRUE,"RD","sparse_events",-0.298073550927107,-0.648876899582407,0.0527297977281925,-0.0415577810604991,-0.0843062299301422,0.00119066780914406,"CD009235_pub4_data","19::2","19","2","Reintubation by automated system",9,0,3,TRUE,TRUE,"RD","sparse_events",FALSE
"CD009235_pub4_data|19::3","CD009235_pub4_data","19::3",19,"3","Reintubation by automated system",2,1,2,TRUE,FALSE,"OR_cc","fallback_or",0.0147971882206095,-1.75332863688866,1.78292301332988,NA,NA,NA,"CD009235_pub4_data","19::3","19","3","Reintubation by automated system",2,1,2,FALSE,TRUE,"RD","double_zero",TRUE
"CD009235_pub4_data|19::4","CD009235_pub4_data","19::4",19,"4","Reintubation by automated system",4,0,1,TRUE,TRUE,"RD","sparse_events",-0.619195655953609,-1.32941677595693,0.0910254640497135,-0.0548218492749717,-0.116884919394565,0.00724122084462152,"CD009235_pub4_data","19::4","19","4","Reintubation by automated system",4,0,1,TRUE,TRUE,"RD","sparse_events",FALSE
"CD009235_pub4_data|19::5","CD009235_pub4_data","19::5",19,"5","Reintubation by automated system",3,0,0,TRUE,TRUE,"OR_cc","default_or",-0.636903750253323,-1.16259337091444,-0.111214129592207,-0.053775516241401,-0.131335454845542,0.02378442236274,"CD009235_pub4_data","19::5","19","5","Reintubation by automated system",3,0,0,TRUE,TRUE,"OR_cc","default_or",FALSE
"CD009235_pub4_data|19::6","CD009235_pub4_data","19::6",19,"6","Reintubation by automated system",2,1,2,TRUE,FALSE,"OR_cc","fallback_or",-1.35656881745463,-3.84326051904526,1.13012288413599,NA,NA,NA,"CD009235_pub4_data","19::6","19","6","Reintubation by automated system",2,1,2,FALSE,TRUE,"RD","double_zero",TRUE
"CD009235_pub4_data|2::1","CD009235_pub4_data","2::1",2,"1","Mortality",25,5,10,TRUE,TRUE,"RD","double_zero",-0.218300791832735,-0.487334040373393,0.0507324567079232,-0.0129979530135746,-0.0418638594385188,0.0158679534113696,"CD009235_pub4_data","2::1","2","1","Mortality",25,5,10,TRUE,TRUE,"RD","double_zero",FALSE
"CD009235_pub4_data|2::2","CD009235_pub4_data","2::2",2,"2","Mortality",9,2,3,TRUE,TRUE,"RD","double_zero",-0.0537017223992607,-0.440321220394772,0.332917775596251,-0.0275196306638513,-0.0941793898593293,0.0391401285316266,"CD009235_pub4_data","2::2","2","2","Mortality",9,2,3,TRUE,TRUE,"RD","double_zero",FALSE
"CD009235_pub4_data|2::3","CD009235_pub4_data","2::3",2,"3","Mortality",4,0,1,TRUE,TRUE,"RD","sparse_events",0.0392146903063281,-0.324868759200428,0.403298139813085,0.002219649565604,-0.0536356877001615,0.0580749868313695,"CD009235_pub4_data","2::3","2","3","Mortality",4,0,1,TRUE,TRUE,"RD","sparse_events",FALSE
"CD009235_pub4_data|2::overall","CD009235_pub4_data","2::overall",2,"overall","ICU length of stay (days)",39,39,39,TRUE,FALSE,"OR_cc","fallback_or",-0.00642119665948328,-0.639187764473758,0.626345371154791,NA,NA,NA,"CD009235_pub4_data","2::overall","2","overall","ICU length of stay (days)",39,39,39,FALSE,TRUE,"RD","double_zero",TRUE
"CD009235_pub4_data|20::1","CD009235_pub4_data","20::1",20,"1","Duration of mechanical ventilation by non-automated strategy (control arm)",14,14,14,TRUE,FALSE,"OR_cc","fallback_or",-0.00464580102168438,-1.06536786431944,1.05607626227607,NA,NA,NA,"CD009235_pub4_data","20::1","20","1","Duration of mechanical ventilation by non-automated strategy (control arm)",14,14,14,FALSE,TRUE,"RD","double_zero",TRUE
"CD009235_pub4_data|20::2","CD009235_pub4_data","20::2",20,"2","Duration of mechanical ventilation by non-automated strategy (control arm)",37,37,37,TRUE,FALSE,"OR_cc","fallback_or",-0.00186188969092063,-0.652108170030934,0.648384390649092,NA,NA,NA,"CD009235_pub4_data","20::2","20","2","Duration of mechanical ventilation by non-automated strategy (control arm)",37,37,37,FALSE,TRUE,"RD","double_zero",TRUE
"CD009235_pub4_data|21::1","CD009235_pub4_data","21::1",21,"1","ICU length of stay by non-automated strategy (control arm)",8,8,8,TRUE,FALSE,"OR_cc","fallback_or",-0.0362743599569324,-1.43551767881151,1.36296895889765,NA,NA,NA,"CD009235_pub4_data","21::1","21","1","ICU length of stay by non-automated strategy (control arm)",8,8,8,FALSE,TRUE,"RD","double_zero",TRUE
"CD009235_pub4_data|21::2","CD009235_pub4_data","21::2",21,"2","ICU length of stay by non-automated strategy (control arm)",32,32,32,TRUE,FALSE,"OR_cc","fallback_or",0.00186816646241646,-0.696354173970294,0.700090506895127,NA,NA,NA,"CD009235_pub4_data","21::2","21","2","ICU length of stay by non-automated strategy (control arm)",32,32,32,FALSE,TRUE,"RD","double_zero",TRUE
"CD009235_pub4_data|22::1","CD009235_pub4_data","22::1",22,"1","Reintubation by non-automated strategy (control arm)",10,2,6,TRUE,TRUE,"RD","double_zero",-0.297431280893603,-0.929979272494766,0.33511671070756,-0.0214493225673275,-0.0649582747037156,0.0220596295690605,"CD009235_pub4_data","22::1","22","1","Reintubation by non-automated strategy (control arm)",10,2,6,TRUE,TRUE,"RD","double_zero",FALSE
"CD009235_pub4_data|22::2","CD009235_pub4_data","22::2",22,"2","Reintubation by non-automated strategy (control arm)",18,4,9,TRUE,TRUE,"RD","double_zero",-0.420875293332801,-0.701790556026014,-0.139960030639588,-0.0328530961935183,-0.0633044879181727,-0.00240170446886397,"CD009235_pub4_data","22::2","22","2","Reintubation by non-automated strategy (control arm)",18,4,9,TRUE,TRUE,"RD","double_zero",FALSE
"CD009235_pub4_data|3::overall","CD009235_pub4_data","3::overall",3,"overall","ICU length of stay",66,66,66,TRUE,FALSE,"OR_cc","fallback_or",0.000233823085229337,-0.486248059020606,0.486715705191065,NA,NA,NA,"CD009235_pub4_data","3::overall","3","overall","ICU length of stay",66,66,66,FALSE,TRUE,"RD","double_zero",TRUE
"CD009235_pub4_data|4::overall","CD009235_pub4_data","4::overall",4,"overall","Hospital length of stay",26,26,26,TRUE,FALSE,"OR_cc","fallback_or",0.00942840744291764,-0.765925857277158,0.784782672162993,NA,NA,NA,"CD009235_pub4_data","4::overall","4","overall","Hospital length of stay",26,26,26,FALSE,TRUE,"RD","double_zero",TRUE
"CD009235_pub4_data|5::overall","CD009235_pub4_data","5::overall",5,"overall","Time from randomization to first extubation",12,12,12,TRUE,FALSE,"OR_cc","fallback_or",0.00289441038386584,-1.13832689763216,1.1441157183999,NA,NA,NA,"CD009235_pub4_data","5::overall","5","overall","Time from randomization to first extubation",12,12,12,FALSE,TRUE,"RD","double_zero",TRUE
"CD009235_pub4_data|6::overall","CD009235_pub4_data","6::overall",6,"overall","Time from intubation (or ICU admission if admitted ventilated) to successful extubation",31,31,31,TRUE,FALSE,"OR_cc","fallback_or",0.0132476669267979,-0.697595790682665,0.724091124536261,NA,NA,NA,"CD009235_pub4_data","6::overall","6","overall","Time from intubation (or ICU admission if admitted ventilated) to successful extubation",31,31,31,FALSE,TRUE,"RD","double_zero",TRUE
"CD009235_pub4_data|7::overall","CD009235_pub4_data","7::overall",7,"overall","Time from intubation to randomization",20,20,20,TRUE,FALSE,"OR_cc","fallback_or",-0.00750231382122076,-0.892520321061718,0.877515693419276,NA,NA,NA,"CD009235_pub4_data","7::overall","7","overall","Time from intubation to randomization",20,20,20,FALSE,TRUE,"RD","double_zero",TRUE
"CD009235_pub4_data|8::overall","CD009235_pub4_data","8::overall",8,"overall","Duration of weaning",8,8,8,TRUE,FALSE,"OR_cc","fallback_or",-0.0222868409542058,-1.41629158568625,1.37171790377783,NA,NA,NA,"CD009235_pub4_data","8::overall","8","overall","Duration of weaning",8,8,8,FALSE,TRUE,"RD","double_zero",TRUE
"CD009235_pub4_data|9::overall","CD009235_pub4_data","9::overall",9,"overall","Reintubation",28,6,15,TRUE,TRUE,"RD","double_zero",-0.400539661304638,-0.657275976496865,-0.14380334611241,-0.0282888780257981,-0.0510719253483702,-0.00550583070322601,"CD009235_pub4_data","9::overall","9","overall","Reintubation",28,6,15,TRUE,TRUE,"RD","double_zero",FALSE
"CD009244_pub3_data|1::overall","CD009244_pub3_data","1::overall",1,"overall","Development of anal cancer",9,0,0,TRUE,TRUE,"OR_cc","default_or",0.0939809779282361,-0.615720340333609,0.803682296190081,0.0290486718360376,-0.0894208770388727,0.147518220710948,"CD009244_pub3_data","1::overall","1","overall","Development of anal cancer",9,0,0,TRUE,TRUE,"OR_cc","default_or",FALSE
"CD009244_pub3_data|2::overall","CD009244_pub3_data","2::overall",2,"overall","Development of anal cancer",8,3,4,TRUE,TRUE,"RD","double_zero",-0.348929667494502,-1.34171335753259,0.643854022543587,-0.0685743063719482,-0.243322714281457,0.106174101537561,"CD009244_pub3_data","2::overall","2","overall","Development of anal cancer",8,3,4,TRUE,TRUE,"RD","double_zero",FALSE
"CD009244_pub3_data|3::overall","CD009244_pub3_data","3::overall",3,"overall","Downgrading from AIN-III or II to AIN-I, or from HSIL to LSIL",7,0,0,TRUE,TRUE,"OR_cc","default_or",0.044776472618365,-0.422969438703394,0.512522383940124,0.0599310823733372,-0.0686150766129688,0.188477241359643,"CD009244_pub3_data","3::overall","3","overall","Downgrading from AIN-III or II to AIN-I, or from HSIL to LSIL",7,0,0,TRUE,TRUE,"OR_cc","default_or",FALSE
"CD009244_pub3_data|4::overall","CD009244_pub3_data","4::overall",4,"overall","Recurrence",3,0,0,TRUE,TRUE,"OR_cc","default_or",-0.257539155342299,-0.973302199762669,0.458223889078071,-0.0548985308505092,-0.208687950305792,0.0988908886047739,"CD009244_pub3_data","4::overall","4","overall","Recurrence",3,0,0,TRUE,TRUE,"OR_cc","default_or",FALSE
"CD009252_pub2_data|1::overall","CD009252_pub2_data","1::overall",1,"overall","Lower urinary tract symptom-specific quality of life",26,26,26,TRUE,FALSE,"OR_cc","fallback_or",-0.159680086028478,-0.936196727069639,0.616836555012684,NA,NA,NA,"CD009252_pub2_data","1::overall","1","overall","Lower urinary tract symptom-specific quality of life",26,26,26,FALSE,TRUE,"RD","double_zero",TRUE
"CD009252_pub2_data|2::overall","CD009252_pub2_data","2::overall",2,"overall","Number or change in number of leakage episodes in 24 hours",27,25,25,TRUE,TRUE,"RD","double_zero",-0.0496839221604853,-0.575041628658524,0.475673784337554,-0.0208125496585172,-0.221557553672471,0.179932454355436,"CD009252_pub2_data","2::overall","2","overall","Number or change in number of leakage episodes in 24 hours",27,25,25,TRUE,TRUE,"RD","double_zero",FALSE
"CD009252_pub2_data|3::overall","CD009252_pub2_data","3::overall",3,"overall","Subjective symptom of cure or improvement",26,11,11,TRUE,TRUE,"RD","double_zero",0.240405132242829,-0.133173158283919,0.613983422769577,0.0489784164917856,-0.0281032850963978,0.126060118079969,"CD009252_pub2_data","3::overall","3","overall","Subjective symptom of cure or improvement",26,11,11,TRUE,TRUE,"RD","double_zero",FALSE
"CD009252_pub2_data|4::overall","CD009252_pub2_data","4::overall",4,"overall","Satisfaction with treatment outcome",17,11,11,TRUE,TRUE,"RD","double_zero",0.751935421917641,0.322936473255933,1.18093437057935,0.208615231351386,0.0790974760084761,0.338132986694295,"CD009252_pub2_data","4::overall","4","overall","Satisfaction with treatment outcome",17,11,11,TRUE,TRUE,"RD","double_zero",FALSE
"CD009298_pub3_data|1::overall","CD009298_pub3_data","1::overall",1,"overall","Operative delivery",6,0,0,TRUE,TRUE,"OR_cc","default_or",-0.159041447382264,-0.446998473291317,0.128915578526788,-0.035429397598121,-0.100420943091296,0.0295621478950541,"CD009298_pub3_data","1::overall","1","overall","Operative delivery",6,0,0,TRUE,TRUE,"OR_cc","default_or",FALSE
"CD009298_pub3_data|10::1","CD009298_pub3_data","10::1",10,"1","Perinatal mortality (Subgroup analysis: occiput posterior versus occiput transverse position)",5,5,5,TRUE,FALSE,"OR_cc","fallback_or",-0.00609948685243483,-1.76950160625686,1.75730263255199,NA,NA,NA,"CD009298_pub3_data","10::1","10","1","Perinatal mortality (Subgroup analysis: occiput posterior versus occiput transverse position)",5,5,5,FALSE,TRUE,"RD","double_zero",TRUE
"CD009298_pub3_data|10::2","CD009298_pub3_data","10::2",10,"2","Perinatal mortality (Subgroup analysis: occiput posterior versus occiput transverse position)",2,2,2,TRUE,FALSE,"OR_cc","fallback_or",0.0692922278178524,-2.75464532877529,2.893229784411,NA,NA,NA,"CD009298_pub3_data","10::2","10","2","Perinatal mortality (Subgroup analysis: occiput posterior versus occiput transverse position)",2,2,2,FALSE,TRUE,"RD","double_zero",TRUE
"CD009298_pub3_data|11::1","CD009298_pub3_data","11::1",11,"1","Perinatal mortality (Subgroup analysis: nulliparous versus multiparous)",6,6,6,TRUE,FALSE,"OR_cc","fallback_or",0.000574403175576454,-1.60967368972916,1.61082249608032,NA,NA,NA,"CD009298_pub3_data","11::1","11","1","Perinatal mortality (Subgroup analysis: nulliparous versus multiparous)",6,6,6,FALSE,TRUE,"RD","double_zero",TRUE
"CD009298_pub3_data|11::2","CD009298_pub3_data","11::2",11,"2","Perinatal mortality (Subgroup analysis: nulliparous versus multiparous)",5,5,5,TRUE,FALSE,"OR_cc","fallback_or",0.0404027051536624,-1.75897045869226,1.83977586899958,NA,NA,NA,"CD009298_pub3_data","11::2","11","2","Perinatal mortality (Subgroup analysis: nulliparous versus multiparous)",5,5,5,FALSE,TRUE,"RD","double_zero",TRUE
"CD009298_pub3_data|12::1","CD009298_pub3_data","12::1",12,"1","Perinatal mortality (Subgroup analysis: digital (fingers) versus whole-hand rotation)",3,3,3,TRUE,FALSE,"OR_cc","fallback_or",0.0316763139986648,-2.24961430677042,2.31296693476775,NA,NA,NA,"CD009298_pub3_data","12::1","12","1","Perinatal mortality (Subgroup analysis: digital (fingers) versus whole-hand rotation)",3,3,3,FALSE,TRUE,"RD","double_zero",TRUE
"CD009298_pub3_data|12::2","CD009298_pub3_data","12::2",12,"2","Perinatal mortality (Subgroup analysis: digital (fingers) versus whole-hand rotation)",5,5,5,TRUE,FALSE,"OR_cc","fallback_or",-0.0447631124518701,-1.80782943340571,1.71830320850197,NA,NA,NA,"CD009298_pub3_data","12::2","12","2","Perinatal mortality (Subgroup analysis: digital (fingers) versus whole-hand rotation)",5,5,5,FALSE,TRUE,"RD","double_zero",TRUE
