"dataset_id","review_doi","analysis_group","analysis_number","analysis_name","data_type","measure","effect_is_log","k","k_pre","k_post","year_min","year_max","year_unique","slope_year","slope_year_se","slope_year_p","slope_year_ci_lb","slope_year_ci_ub","slope_pre","slope_pre_se","slope_pre_p","slope_pre_ci_lb","slope_pre_ci_ub","aic_linear","aic_spline","delta_aic","egger_p_all","egger_p_post"
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",1,14,"Quality of life (short-term), by mode of application - psychotherapy vs care-as-usual","binary","RR",TRUE,21,1,20,2002,2022,12,0.00245326804052282,0.0895464268134969,0.97814340644368,-0.173054503458183,0.177961039539228,NA,NA,NA,NA,NA,66.9714469927583,64.5564863557717,-2.41496063698665,0.878631647753475,0.875345355833715
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",1,15,"Quality of life (short-term), by training of provider - psychotherapy vs care-as-usual","binary","RR",TRUE,21,1,20,2002,2022,12,0.00245326804052283,0.0895464268134969,0.97814340644368,-0.173054503458183,0.177961039539229,NA,NA,NA,NA,NA,66.9714469927583,64.5564863557716,-2.41496063698666,0.878631647753471,0.875345355833717
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",2,1,"Depressive symptoms (short-term) - psychotherapy vs care-as-usual","binary","RR",TRUE,17,2,15,2002,2022,9,8.67232603121459e-05,0.0799050065220179,0.999134032523208,-0.156524211707281,0.156697658227905,-0.0392528786383237,1.49103360297264,0.97899735560615,-2.96162504020368,2.88311928292704,54.1123801997212,51.6948695159493,-2.41751068377186,0.909434036676732,0.90960745534018
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",2,2,"Depressive symptoms (long-term) - psychotherapy vs care-as-usual","binary","RR",TRUE,6,3,3,2001,2021,5,0.0224192074508035,0.103626828302085,0.828718373667094,-0.180685643853398,0.225524058755005,-0.363974728886102,1.62114662738084,0.822355159685654,-3.54136373221112,2.81341427443892,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",2,3,"Anxiety (short-term) - psychotherapy vs care-as-usual","binary","RR",TRUE,16,2,14,2002,2022,8,1.42883315961529e-05,0.0805029689881361,0.999858384861284,-0.157768631533695,0.157797208196888,-0.0406007444325832,1.49722855241214,0.978366203806817,-2.97511478378541,2.89391329492025,50.8990100589826,48.480671116367,-2.41833894261562,0.907119000621436,0.906967330913628
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",2,4,"Anxiety (long-term) - psychotherapy vs care-as-usual","binary","RR",TRUE,5,3,2,2001,2021,4,0.0237110579640846,0.107827514255136,0.825950570599801,-0.187626986518462,0.235049102446631,-0.439761906690178,1.81249140560343,0.808293271235805,-3.99217978396128,3.11265597058092,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",2,5,"Failure to induce or maintain remission (short-term) - psychotherapy vs care-as-usual (ITT)","binary","RR",TRUE,5,1,4,1986,2021,5,-0.0227480146248613,0.0235412525413968,0.333891912355334,-0.068888021756961,0.0233919925072384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",2,6,"Failure to induce or maintain remission (short-term) - psychotherapy vs care-as-usual (PP, sensitivity analysis)","binary","RR",TRUE,5,1,4,1986,2021,5,-0.0380826094593097,0.0172126300921948,0.0269334779914464,-0.0718187445192219,-0.00434647439939752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",2,7,"Failure to induce or maintain remission (long-term) - psychotherapy vs care-asusual  (ITT)","binary","RR",TRUE,6,2,4,1986,2015,6,0.00967493834083493,0.0151297896547641,0.522521876873913,-0.0199789044761693,0.0393287811578392,-0.0676089418592658,0.314521362823439,0.829799918581465,-0.684059485361662,0.54884160164313,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",2,8,"Failure to induce or maintain remission (long-term) - psychotherapy vs care-as-usual (PP, sensitivity analysis)","binary","RR",TRUE,6,2,4,1986,2015,6,-0.0130432465800294,0.0118661113022825,0.27168021264685,-0.0363003973690468,0.010213904208988,0.176654035960443,0.153494629901181,0.249781241461583,-0.124189910466176,0.477497982387062,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",2,9,"Disease activity (short-term) - psychotherapy vs care-as-usual","binary","RR",TRUE,15,2,13,2002,2022,7,0.00434686319764939,0.0804875541917607,0.956929865754609,-0.153405844221917,0.162099570617216,-0.103258735338347,1.50350869133197,0.945245525058953,-3.05008162079195,2.84356415011526,47.876001023815,45.4715091555594,-2.40449186825563,0.942982954426409,0.9495900062041
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",2,10,"Disease activity (long-term) - psychotherapy vs care-as-usual","binary","RR",TRUE,4,2,2,2002,2011,2,NA,NA,NA,NA,NA,-0.0244789381758685,1.97954919112296,0.990133678335255,-3.90432405840227,3.85536618205053,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",2,11,"Number of patients completing program - psychotherapy vs any control, all populations","binary","RR",TRUE,29,2,27,2001,2022,12,0.00174479810175188,0.00713319250123753,0.806764078002625,-0.0122360022954649,0.0157255984989686,0.0672755869225197,0.149488739623105,0.652683168484102,-0.225716958833052,0.360268132678092,10.5542736675576,15.0785220634102,4.52424839585256,0.000212464419504988,0.00173031397343119
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",3,1,"Quality of life (short-term) - educational intervention vs care-as-usual, with Xiao","binary","RR",TRUE,15,2,13,2002,2022,9,-0.00571884728629681,0.0712926072382386,0.936065024311765,-0.145449789837204,0.13401209526461,0.023332155149281,1.50483079985539,0.98762942618069,-2.92608201539388,2.97274632569245,47.7906541545453,45.3729088931672,-2.41774526137804,0.901542117769852,0.897588092890043
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",3,2,"Quality of life (short-term) - educational intervention vs care-as-usual, revised","binary","RR",TRUE,14,2,12,2002,2022,9,-0.00636587332935542,0.0739435732498663,0.931394108503055,-0.151292613787293,0.138560867128582,0.0252636142808121,1.51314126832765,0.986679028767886,-2.94043877516264,2.99096600372427,44.5752212425268,42.1569741444465,-2.41824709808032,0.90062151023419,0.897098339924954
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",3,3,"IBDQ (short-term) - educational intervention vs care-as-usual","binary","RR",TRUE,8,0,8,2005,2022,6,-0.0155147107795442,0.119474668823412,0.896678977715904,-0.249680758738282,0.218651337179194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",3,4,"Quality of life (long-term) - educational intervention vs care-as usual","binary","RR",TRUE,9,4,5,2002,2020,7,-0.00804883440187012,0.102501365961107,0.937411106904854,-0.208947820051801,0.19285015124806,0.118785183430439,1.33301017815084,0.92899410475435,-2.49386675677054,2.73143712363142,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",3,5,"IBDQ (long-term) - educational intervention vs care-as-usual","binary","RR",TRUE,6,2,4,2003,2020,5,-0.0174863434845203,0.140182416232231,0.900729452060425,-0.292238830565497,0.257266143596456,0.239440930144583,1.72465706305012,0.889581375772248,-3.14082479911629,3.61970665940545,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",3,6,"Quality of life (short-term), by disease activity - educational intervention vs care-as-usual","binary","RR",TRUE,5,0,5,2011,2022,5,0.00889670645645854,0.192994662969278,0.96323198115609,-0.369365882171772,0.387159295084689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",3,7,"Quality of life (long-term), by disease activity - educational intervention vs care-as-usual","binary","RR",TRUE,2,0,2,2011,2014,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",3,8,"Quality of life (short-term), by comorbidity - educational intervention vs care-as-usual","binary","RR",TRUE,12,1,11,2002,2022,9,-0.007531631635133,0.0858917666934677,0.930125079491798,-0.175876400922847,0.160813137652581,NA,NA,NA,NA,NA,38.1667624597318,35.7420585282775,-2.42470393145422,0.87831598020791,0.878574086470168
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",3,9,"Quality of life (short-term), by type of therapy - educational intervention vs care-as-usual","binary","RR",TRUE,12,1,11,2002,2022,9,-0.007531631635133,0.0858917666934676,0.930125079491798,-0.175876400922847,0.160813137652581,NA,NA,NA,NA,NA,38.1667624597318,35.7420585282775,-2.42470393145422,0.878315980207901,0.878574086470168
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",3,10,"Quality of life (long-term), by type of therapy - educational intervention vs care-as-usual","binary","RR",TRUE,7,3,4,2002,2020,7,-0.0111711385760597,0.112201618858787,0.92069120729001,-0.231082270546373,0.208739993394254,0.167034119172253,1.52172780732063,0.91259488073323,-2.81549757744929,3.1495658157938,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",3,11,"Quality of life (short-time), by therapy intensity - educational intervention vs care-as-usual","binary","RR",TRUE,10,1,9,2002,2022,8,-0.00200306741666114,0.0922149040162517,0.982669928360397,-0.182740958126333,0.17873482329301,NA,NA,NA,NA,NA,31.7175349839277,29.2906948451069,-2.42684013882079,0.910116421145672,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",3,12,"Quality of life (long-term), by therapy intensity - educational intervention vs care-as-usual","binary","RR",TRUE,6,3,3,2002,2020,6,-0.0102291228993592,0.123315432975047,0.933890602071529,-0.251922930268414,0.231464684469696,0.149645659943628,1.62546399551359,0.92664770759634,-3.03620522942959,3.33549654931685,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",3,13,"Quality of life (short-term), by mode of application - educational intervention vs care-as-usual","binary","RR",TRUE,12,1,11,2002,2022,9,-0.007531631635133,0.0858917666934677,0.930125079491798,-0.175876400922847,0.160813137652581,NA,NA,NA,NA,NA,38.1667624597318,35.7420585282775,-2.42470393145422,0.878315980207903,0.878574086470169
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",3,14,"Quality of life (short-term), by training of provider - educational intervention vs care-as-usual","binary","RR",TRUE,12,1,11,2002,2022,9,-0.007531631635133,0.0858917666934676,0.930125079491798,-0.175876400922847,0.160813137652581,NA,NA,NA,NA,NA,38.1667624597318,35.7420585282775,-2.42470393145422,0.878315980207904,0.878574086470167
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",4,1,"Depressive symptoms (short-term) - educational intervention vs care-as-usual","binary","RR",TRUE,8,2,6,2002,2022,5,0.000824526171552076,0.0878335847356187,0.992510074112789,-0.171326136543308,0.172975188886412,-0.0302700193538621,1.61912035274559,0.98508413891968,-3.203687597371,3.14314755866328,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",4,2,"Depressive symptoms (long-term) - educational intervention vs care-as-usual","binary","RR",TRUE,4,3,1,2002,2014,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",4,3,"Anxiety (short-term) - educational intervention vs care-as-usual","binary","RR",TRUE,7,2,5,2002,2022,4,0.000820959685867069,0.0879260730013649,0.992550315068712,-0.171510976698848,0.173152896070582,-0.0322837756994666,1.65938917625689,0.984477962321246,-3.28462679749856,3.22005924609962,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",4,4,"Anxiety (long-term) - educational intervention vs care-as-usual","binary","RR",TRUE,2,2,0,2002,2002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",4,5,"Failure to induce or maintain remission (short-term) (ITT) - educational intervention vs care-as-usual","binary","RR",TRUE,2,0,2,2021,2021,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",4,6,"Failure to induce or maintain remission (short-term) (PP, sensitivity analysis) - educational intervention vs care-as-usual","binary","RR",TRUE,2,0,2,2021,2021,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",4,7,"Failure to induce or maintain remission (long-term) (ITT) - educational intervention vs care-as-usual","binary","RR",TRUE,4,1,3,2004,2011,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",4,8,"Failure to induce or maintain remission (long-term) (PP, sensitivity analysis) - educational intervention vs care-as-usual","binary","RR",TRUE,4,1,3,2004,2011,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",4,9,"Disease activity (short-term) - educational intervention vs care-as-usual","binary","RR",TRUE,13,2,11,2002,2022,6,-0.0124542961743335,0.0688269356130874,0.856406113186752,-0.147352611142242,0.122444018793575,-0.0302975630892778,1.52238439222727,0.984122037579373,-3.01411614248062,2.95352101630206,41.3864969154061,38.9576465570195,-2.42885035838656,0.875383888265841,0.876195369957633
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",4,10,"Disease activity (long-term) - educational intervention vs care-as-usual","binary","RR",TRUE,4,2,2,2002,2011,2,NA,NA,NA,NA,NA,-0.0244789381758685,1.97954919112296,0.990133678335255,-3.90432405840227,3.85536618205053,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",4,13,"Number of patients completing program","binary","RR",TRUE,26,3,23,1986,2022,15,-0.000103550645018464,0.00203162997672497,0.959350028014412,-0.00408547222931134,0.00387837093927442,0.0283827105632456,0.0484745021754128,0.558199231317398,-0.066625567869072,0.123390988995563,-40.3916422516175,-34.4397119336818,5.9519303179357,0.333627927532277,0.469936883773571
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",5,1,"Quality of life (short-term) - relaxation techniques vs care-as-usual, with You","binary","RR",TRUE,15,2,13,2002,2022,8,0.00296066333900414,0.0764303411920512,0.969100269787222,-0.146840052723524,0.152761379401533,-0.018655921522503,1.50455332694576,0.990106771189333,-2.96752625515611,2.9302144121111,47.7207449511493,45.3112398280946,-2.40950512305466,0.922673266568735,0.923052383308202
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",5,2,"Quality of life (short-term) - relaxation techniques vs care-as-usual, revised","binary","RR",TRUE,14,2,12,2002,2022,8,0.00337185371042745,0.0792993545545938,0.966083714550472,-0.152052025213849,0.158795732634704,-0.0202034982599182,1.51285971441248,0.989344960378447,-2.98535405216993,2.94494705565009,44.5101395166567,42.1010946366864,-2.40904487997027,0.921026490921813,0.92133688993376
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",5,3,"IBDQ (short-term) - relaxation techniques vs care-as-usual","binary","RR",TRUE,8,0,8,2011,2022,6,0.00730937203504107,0.154989842470776,0.962385444819887,-0.296465137177216,0.311083881247298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",5,4,"Quality of life (long-term) - relaxation techniques vs care-as-usual","binary","RR",TRUE,7,3,4,2001,2021,5,0.0189467729590169,0.109244673615278,0.862310069975557,-0.195168852829761,0.233062398747795,-0.239427201701797,1.51345079945977,0.874299575892871,-3.20573626101631,2.72688185761271,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",5,5,"IBDQ (long-term) - relaxation techniques vs care-as-usual","binary","RR",TRUE,4,0,4,2011,2021,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",5,6,"Quality of life (short-term), by disease activity - relaxation techniques vs care-as-usual","binary","RR",TRUE,9,0,9,2011,2022,7,0.0105658699344754,0.155943419119515,0.945981056341505,-0.295077615165808,0.316209355034759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",5,7,"Quality of life (long-term), by disease activity - relaxation techniques vs care-as-usual","binary","RR",TRUE,3,0,3,2011,2021,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",5,8,"Quality of life (short-term), by comorbidity - relaxation techniques vs care-as-usual","binary","RR",TRUE,12,1,11,2002,2022,8,0.00464097790419481,0.0967498787091664,0.961741088833728,-0.18498529987439,0.194267255682779,NA,NA,NA,NA,NA,38.1013052474605,35.683472502607,-2.41783274485348,0.923798889680119,0.920513034714401
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",5,9,"Quality of life (long-term), by comorbidity - relaxation techniques vs care-as-usual","binary","RR",TRUE,5,2,3,2001,2021,5,0.0239082398182017,0.119685858416291,0.841669640514153,-0.210671732136489,0.258488211772893,-0.344205648069122,1.81364557212961,0.849476347491661,-3.89888565016369,3.21047435402545,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",5,10,"Quality of life (short-term), by type of therapy - relaxation techniques vs care-as-usual","binary","RR",TRUE,12,1,11,2002,2022,8,0.00464097790419481,0.0967498787091664,0.961741088833728,-0.18498529987439,0.194267255682779,NA,NA,NA,NA,NA,38.1013052474605,35.683472502607,-2.41783274485348,0.923798889680117,0.920513034714401
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",5,11,"Quality of life (long-term), by type of therapy - relaxation techniques vs care-as-usual","binary","RR",TRUE,5,2,3,2001,2021,5,0.0239082398182017,0.119685858416291,0.841669640514153,-0.210671732136489,0.258488211772893,-0.344205648069122,1.81364557212961,0.849476347491661,-3.89888565016369,3.21047435402545,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",5,12,"Quality of life (short-term), by therapy intensity - relaxation techniques vs care-as-usual","binary","RR",TRUE,12,1,11,2002,2022,8,0.00464097790419481,0.0967498787091664,0.961741088833728,-0.18498529987439,0.194267255682779,NA,NA,NA,NA,NA,38.1013052474605,35.683472502607,-2.41783274485348,0.923798889680118,0.920513034714402
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",5,13,"Quality of life (long-term), by therapy intensity - relaxation techniques vs care-as-usual","binary","RR",TRUE,5,2,3,2001,2021,5,0.0239082398182017,0.119685858416291,0.841669640514153,-0.210671732136489,0.258488211772893,-0.344205648069122,1.81364557212961,0.849476347491661,-3.89888565016369,3.21047435402545,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",5,14,"Quality of life (short-term), by mode of application - relaxation techniques vs care-as-usual","binary","RR",TRUE,12,1,11,2002,2022,8,0.00464097790419481,0.0967498787091664,0.961741088833728,-0.18498529987439,0.194267255682779,NA,NA,NA,NA,NA,38.1013052474605,35.683472502607,-2.41783274485348,0.923798889680123,0.920513034714402
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",5,15,"Quality of life (short-term), by training of provider - relaxation techniques vs care-as-usual","binary","RR",TRUE,12,1,11,2002,2022,8,0.00464097790419481,0.0967498787091664,0.961741088833728,-0.18498529987439,0.194267255682779,NA,NA,NA,NA,NA,38.1013052474605,35.683472502607,-2.41783274485348,0.923798889680118,0.9205130347144
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",6,1,"Depressive symptoms (short-term) - relaxation techniques vs care-as-usual","binary","RR",TRUE,8,2,6,2002,2022,4,0.00143274357264675,0.0853728724596367,0.986610380029711,-0.165895011704973,0.168760498850266,-0.0220456445726356,1.61778746643178,0.989127536575482,-3.19285081341923,3.14875952427396,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",6,2,"Depressive symptoms (long-term) - relaxation techniques vs care-as-usual","binary","RR",TRUE,4,3,1,2001,2021,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",6,3,"Anxiety (short-term) - relaxation techniques vs care-as-usual","binary","RR",TRUE,9,2,7,2002,2022,4,0.00140627630175852,0.0853362414638261,0.986852064874004,-0.165849683543354,0.168662236146871,-0.0242924834579376,1.58851096530981,0.987798735757947,-3.13771676451211,3.08913179759624,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",6,4,"Anxiety (long-term) - relaxation techniques vs care-as-usual","binary","RR",TRUE,4,3,1,2001,2021,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",6,5,"Failure to induce and maintain remission (short-term) (ITT) - relaxation techniques vs care-as-usual","binary","RR",TRUE,4,1,3,1986,2021,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",6,6,"Failure to induce or maintain remission (short-term) (PP, sensitivity analysis) - relaxation techniques vs. care-as-usual","binary","RR",TRUE,4,1,3,1986,2021,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",6,7,"Failure to induce or maintain remission (long-term) (ITT) - relaxation techniques vs care-as-usual","binary","RR",TRUE,5,2,3,1986,2014,5,-0.0065587914827652,0.00913459762785872,0.472747135770781,-0.0244622738466333,0.0113446908811029,0.136068120336116,0.118224671666531,0.249761734213319,-0.0956479782143569,0.36778421888659,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",6,8,"Failure to induce or maintain remission (long-term) (PP, sensitivity analysis) - relaxation techniques vs care-as-usual","binary","RR",TRUE,5,2,3,1986,2014,5,-0.0160340420341011,0.0122820282222199,0.191726687043544,-0.0401063750067566,0.00803829093855444,0.195141893883424,0.155195332814229,0.2086105027251,-0.109035369001172,0.49931915676802,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",6,9,"Disease activity (short-term) - relaxation techniques vs care-as-usual","binary","RR",TRUE,11,2,9,2002,2022,5,0.0035625520946969,0.082585767351748,0.965591843850671,-0.158302577550333,0.165427681739727,-0.0744077666674456,1.54632541545574,0.96162133487134,-3.10514988933963,2.95633435600474,35.0357464855275,32.6633892061058,-2.37235727942175,0.913155004905199,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",6,10,"Disease activity (long-term) - relaxation techniques vs care-as-usual","binary","RR",TRUE,4,2,2,2002,2011,2,NA,NA,NA,NA,NA,-0.0244789381758685,1.97954919112296,0.990133678335255,-3.90432405840227,3.85536618205053,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",6,12,"Number of patients completing program  - relaxation techniques vs any type of control, all populations","binary","RR",TRUE,19,0,19,2007,2022,11,-0.00194387919052915,0.00563063969874732,0.729919671558857,-0.0129797302099954,0.00909197182893706,NA,NA,NA,NA,NA,-20.4278914763503,-12.7380645449191,7.68982693143112,0.00418051293199214,0.00418051293199214
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",7,1,"Quality of life (short-term) - psychotherapy vs active control","binary","RR",TRUE,3,0,3,2016,2022,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",7,2,"IBDQ (short-term) - psychotherapy vs active control","binary","RR",TRUE,2,0,2,2019,2022,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",7,3,"Depressive symptoms (short-term) - psychotherapy vs active control","binary","RR",TRUE,3,0,3,2016,2022,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",7,4,"Anxiety (short-term) - psychotherapy vs active control","binary","RR",TRUE,3,0,3,2016,2022,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD006913_pub3_data","10.1002/14651858.CD006913.pub3",7,5,"Quality of life (short-term) - educational intervention vs active control","binary","RR",TRUE,6,0,6,2016,2022,5,0.00845583387111185,0.354661897714399,0.980978672353094,-0.686668712337739,0.703580380079963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
