"review_id","analysis_number","analysis_name","doi","k","effect_type","theta","sigma","tau","R","tau_estimator","R_status"
"CD004667_pub6","18","Attendance at birth by known midwife","10.1002/14651858.CD004667.pub6",11,"logRR",2.45848791853763,0.422781281973216,1.34259557866141,0.544551605746804,"REML_golden_v1","ok"
"CD004667_pub6","20","Birth weight less than 2500 g","10.1002/14651858.CD004667.pub6",8,"logRR",-0.0799514155724679,0.0811679115926885,6.6562171400084e-06,0.718006138271888,"REML_golden_v1","ok"
"CD004667_pub6","22","Apgar score less than or equal to 7 at 5 minutes","10.1002/14651858.CD004667.pub6",13,"logRR",-0.0623670762436621,0.128006418796454,0.172306872930758,0.377361799344904,"REML_golden_v1","ok"
"CD004667_pub6","23","Admission to special care nursery/neonatal intensive care unit","10.1002/14651858.CD004667.pub6",13,"logRR",-0.116672310220548,0.0692625481692896,0.140714459507284,0.731339244271761,"REML_golden_v1","ok"
"CD004667_pub6","24","Fetal loss before 24 weeks gestation","10.1002/14651858.CD004667.pub6",12,"logRR",-0.194722368932825,0.104487799624493,6.55641176558286e-06,0.757922030193289,"REML_golden_v1","ok"
"CD004703_pub3","1","Serious adverse events","10.1002/14651858.CD004703.pub3",20,"logRR",-0.146825728993348,0.399362989481872,6.01675531638233e-06,0.407464281959743,"REML_golden_v1","ok"
"CD004703_pub3","2","Chronic pain (persisting for > 6 months after surgery)","10.1002/14651858.CD004703.pub3",17,"logRR",-0.610005188567123,0.361025386081161,6.66986621413818e-06,0.859743962437796,"REML_golden_v1","ok"
"CD004703_pub3","3","Hernia recurrence","10.1002/14651858.CD004703.pub3",18,"logRR",0.0901796552370633,0.353041406366313,6.61063246858184e-06,0.88399622111167,"REML_golden_v1","ok"
"CD004703_pub3","4","Early postoperative pain (30th postoperative day)","10.1002/14651858.CD004703.pub3",3,"logRR",-0.0497606799407503,1.14721647838041,6.15435510965083e-06,0.97834896568277,"REML_golden_v1","ok"
"CD004703_pub3","5","Haematoma or seroma","10.1002/14651858.CD004703.pub3",15,"logRR",-0.12573292513312,0.212229905875003,6.88321836738792e-06,0.805314973412887,"REML_golden_v1","ok"
"CD004736_pub6","1","Maternal anaemia at term (Hb less than 110 g/L at 37 weeks' gestation or more) (ALL)","10.1002/14651858.CD004736.pub6",17,"logRR",-1.08465648973734,0.222280832050637,0.711876556994364,0.442202814646308,"REML_golden_v1","ok"
"CD004736_pub6","2","Maternal anaemia at term (Hb less than 110 g/L at 37 weeks' gestation or more): SUBGROUP ANALYSIS by gestational age at the start of supplementation","10.1002/14651858.CD004736.pub6",18,"logRR",-1.10682555305801,0.21137100731507,0.663640565584939,0.434774694730874,"REML_golden_v1","ok"
"CD004736_pub6","3","Maternal anaemia at term (Hb less than 110 g/L at 37 weeks' gestation or more): SUBGROUP ANALYSIS by anaemia status at the start of supplementation","10.1002/14651858.CD004736.pub6",18,"logRR",-1.20190314233375,0.249120445015091,0.74305713138185,0.424436396844632,"REML_golden_v1","ok"
"CD004736_pub6","4","Maternal anaemia at term (Hb less than 110 g/L at 37 weeks' gestation or more): SUBGROUP ANALYSIS by dose of iron","10.1002/14651858.CD004736.pub6",17,"logRR",-1.1039139929123,0.21443884059536,0.673830155640145,0.439125208722468,"REML_golden_v1","ok"
"CD004736_pub6","5","Maternal anaemia at term (Hb less than 110 g/L at 37 weeks' gestation or more): SUBGROUP ANALYSIS by malarial status of setting","10.1002/14651858.CD004736.pub6",17,"logRR",-1.15420416803044,0.232528838353817,0.714582313155371,0.436129684354757,"REML_golden_v1","ok"
"CD004736_pub6","6","Maternal iron deficiency at term (as defined by trialists, based on any indicator of iron status at 37 weeks' gestation or more) (ALL)","10.1002/14651858.CD004736.pub6",11,"logRR",-0.807336444438099,0.213366867988477,0.557912702751411,0.472427954823361,"REML_golden_v1","ok"
"CD004736_pub6","7","Maternal iron deficiency at term (as defined by trialists, based on any indicator of iron status at 37 weeks' gestation or more): SUBGROUP ANALYSIS by gestational age at the start of supplementation","10.1002/14651858.CD004736.pub6",11,"logRR",-0.745220840734357,0.172416956841395,0.469415974696625,0.470693151044337,"REML_golden_v1","ok"
"CD004736_pub6","8","Maternal iron deficiency at term (as defined by trialists, based on any indicator of iron status at 37 weeks' gestation or more): SUBGROUP ANALYSIS by anaemia status at the start of supplementation","10.1002/14651858.CD004736.pub6",12,"logRR",-0.792810872355514,0.209892292233439,0.583790470743783,0.475111850328249,"REML_golden_v1","ok"
"CD004736_pub6","9","Maternal iron deficiency at term (as defined by trialists, based on any indicator of iron status at 37 weeks' gestation or more): SUBGROUP ANALYSIS by dose of iron","10.1002/14651858.CD004736.pub6",13,"logRR",-0.438531201236109,0.1900559009294,0.613188448284234,0.702430565011715,"REML_golden_v1","ok"
"CD004736_pub6","10","Maternal iron deficiency at term (as defined by trialists, based on any indicator of iron status at 37 weeks' gestation or more): SUBGROUP ANALYSIS by malarial status of setting","10.1002/14651858.CD004736.pub6",15,"logRR",-0.613032868412086,0.184057464331319,0.565535048275616,0.542953267772817,"REML_golden_v1","ok"
"CD004736_pub6","11","Maternal iron-deficiency anaemia at term (Hb less than 110 g/L and at least one additional laboratory indicator at 37 weeks' gestation or more) (ALL)","10.1002/14651858.CD004736.pub6",15,"logRR",-0.619337584097156,0.177867115225202,0.416202470008538,0.622365969572707,"REML_golden_v1","ok"
"CD004736_pub6","12","Maternal iron-deficiency anaemia at term (Hb less than 110 g/L and at least one additional laboratory indicator at 37 weeks' gestation): SUBGROUP ANALYSIS by gestational age at the start of supplementation","10.1002/14651858.CD004736.pub6",14,"logRR",-0.637380175992829,0.212405869843081,0.48539317989863,0.629074359603314,"REML_golden_v1","ok"
"CD004736_pub6","13","Maternal iron-deficiency anaemia at term (Hb less than 110 g/L and at least one additional laboratory indicator at 37 weeks' gestation or more): SUBGROUP ANALYSIS by anaemia status at the start of supplementation","10.1002/14651858.CD004736.pub6",14,"logRR",-0.670289638633508,0.213914971229976,0.487967480462955,0.604437170539231,"REML_golden_v1","ok"
"CD004736_pub6","14","Maternal iron-deficiency anaemia at term (Hb less than 110 g/L and at least one additional laboratory indicator at 37 weeks' gestation or more): SUBGROUP ANALYSIS by dose of iron","10.1002/14651858.CD004736.pub6",14,"logRR",-0.781959602881212,0.117086754669882,0.066379334521494,0.570963386074674,"REML_golden_v1","ok"
"CD004736_pub6","15","Maternal iron-deficiency anaemia at term (Hb less than 110 g/L and at least one additional laboratory indicator at 37 weeks' gestation or more): SUBGROUP ANALYSIS by malarial status of setting","10.1002/14651858.CD004736.pub6",12,"logRR",-0.628717612999668,0.241941698454268,0.505747854791471,0.597327507078966,"REML_golden_v1","ok"
"CD004736_pub6","16","Maternal death (death while pregnant or within 42 days of termination of pregnancy) (ALL)","10.1002/14651858.CD004736.pub6",7,"logRR",-0.195391590802734,0.0718466623594876,6.66951907054919e-06,0.817012450356724,"REML_golden_v1","ok"
"CD004736_pub6","17","Adverse effects (any reported throughout the intervention period) (ALL)","10.1002/14651858.CD004736.pub6",15,"logRR",0.189885727954124,0.184769011111889,0.425710910800714,0.309317565205408,"REML_golden_v1","ok"
"CD004736_pub6","18","Adverse effects (any reported throughout the intervention period): SUBGROUP ANALYSIS by gestational age at the start of supplementation","10.1002/14651858.CD004736.pub6",15,"logRR",0.210258746527184,0.124921321398564,0.274359310637108,0.627713924975283,"REML_golden_v1","ok"
"CD004736_pub6","19","Adverse effects (any reported throughout the intervention period): SUBGROUP ANALYSIS by anaemia status at the start of supplementation","10.1002/14651858.CD004736.pub6",16,"logRR",0.163915139878761,0.119263244189443,0.284725717098127,0.640544533774604,"REML_golden_v1","ok"
"CD004736_pub6","20","Adverse effects (any reported throughout the intervention period): SUBGROUP ANALYSIS by dose of iron","10.1002/14651858.CD004736.pub6",16,"logRR",0.152718093194393,0.118071680961387,0.279673195277691,0.64983756367728,"REML_golden_v1","ok"
"CD004736_pub6","21","Adverse effects (any reported throughout the intervention period): SUBGROUP ANALYSIS by malarial status of setting","10.1002/14651858.CD004736.pub6",16,"logRR",0.15822697487207,0.118941964503133,0.283586976221685,0.645823903303012,"REML_golden_v1","ok"
"CD004736_pub6","22","Maternal severe anaemia at any time during second and third trimester (Hb less than 70 g/L) (ALL)","10.1002/14651858.CD004736.pub6",13,"logRR",-0.133443912898419,0.112266474952818,0.118550308202976,0.418188056643544,"REML_golden_v1","ok"
"CD004736_pub6","23","Maternal severe anaemia at any time during second and third trimester (Hb less than 70 g/L): SUBGROUP ANALYSIS by gestational age at the start of supplementation","10.1002/14651858.CD004736.pub6",12,"logRR",-0.14728602068619,0.119252068024786,0.130797728160438,0.368985796179343,"REML_golden_v1","ok"
"CD004736_pub6","24","Maternal severe anaemia at any time during second and third trimester (Hb less than 70 g/L): SUBGROUP ANALYSIS by anaemia status at the start of supplementation","10.1002/14651858.CD004736.pub6",12,"logRR",-0.160033023743318,0.153662795263414,0.0589508715196898,0.443937546802521,"REML_golden_v1","ok"
"CD004736_pub6","25","Maternal severe anaemia at any time during second and third trimester (Hb less than 70 g/L): SUBGROUP ANALYSIS by dose of iron","10.1002/14651858.CD004736.pub6",13,"logRR",-0.533640535160287,0.350916093725887,0.696318967847735,0.648005995823299,"REML_golden_v1","ok"
"CD004736_pub6","26","Maternal severe anaemia at any time during second and third trimester (Hb less than 70 g/L): SUBGROUP ANALYSIS by malarial status of setting","10.1002/14651858.CD004736.pub6",13,"logRR",-0.483810410691577,0.341044005624552,0.638284661920604,0.671466152101951,"REML_golden_v1","ok"
"CD004736_pub6","27","Maternal clinical malaria","10.1002/14651858.CD004736.pub6",7,"logRR",-0.131284260149797,0.110786953693631,6.96957113057297e-06,0.805903332722061,"REML_golden_v1","ok"
"CD004736_pub6","28","Low birthweight (less than 2500 g) (ALL)","10.1002/14651858.CD004736.pub6",15,"logRR",-0.159512456522012,0.0617607138289371,0.0480785360557379,0.719049239371748,"REML_golden_v1","ok"
"CD004736_pub6","29","Low birthweight (less than 2500 g): SUBGROUP ANALYSIS by gestational age at the start of supplementation","10.1002/14651858.CD004736.pub6",16,"logRR",-0.387324530933067,0.146295696237564,0.36703468946783,0.593201406376749,"REML_golden_v1","ok"
"CD004736_pub6","30","Low birthweight (less than 2500 g): SUBGROUP ANALYSIS by anaemia status at the start of supplementation","10.1002/14651858.CD004736.pub6",15,"logRR",-0.435618086100357,0.151183203553889,0.393973603515992,0.570611249215036,"REML_golden_v1","ok"
"CD004736_pub6","31","Low birthweight (less than 2500 g): SUBGROUP ANALYSIS by dose of iron","10.1002/14651858.CD004736.pub6",15,"logRR",-0.16855255802135,0.0630662290349299,0.0552149679158723,0.664163724784549,"REML_golden_v1","ok"
"CD004736_pub6","32","Low birthweight (less than 2500 g): SUBGROUP ANALYSIS by malarial status of setting","10.1002/14651858.CD004736.pub6",16,"logRR",-0.159529333024279,0.0616337024256922,0.047691203339104,0.718837701416096,"REML_golden_v1","ok"
"CD004736_pub6","33","Birthweight (g) (ALL)","10.1002/14651858.CD004736.pub6",20,"logRR",-0.239747100301972,0.435444398129003,6.20092136036424e-06,0.841945690064441,"REML_golden_v1","ok"
"CD004736_pub6","34","Birthweight (g): SUBGROUP ANALYSIS by gestational age at the start of supplementation","10.1002/14651858.CD004736.pub6",19,"logRR",0.0628720392002089,0.333376775326814,5.77091888673257e-06,0.427607946841585,"REML_golden_v1","ok"
"CD004736_pub6","35","Birthweight (g): SUBGROUP ANALYSIS by anaemia status at the start of supplementation","10.1002/14651858.CD004736.pub6",19,"logRR",-0.0100216487519669,0.381060373849156,5.79218454281401e-06,0.384614052177522,"REML_golden_v1","ok"
"CD004736_pub6","36","Birthweight (g): SUBGROUP ANALYSIS by dose of iron","10.1002/14651858.CD004736.pub6",20,"logRR",-0.173266715019716,0.387535039943216,5.84030950307116e-06,0.82889003523701,"REML_golden_v1","ok"
"CD004736_pub6","37","Birthweight (g): SUBGROUP ANALYSIS by malarial status of setting","10.1002/14651858.CD004736.pub6",20,"logRR",-0.0518411217209752,0.426413881511134,5.67137644788304e-06,0.801784919437884,"REML_golden_v1","ok"
"CD004736_pub6","38","Preterm birth (less than 37 weeks of gestation) (ALL)","10.1002/14651858.CD004736.pub6",14,"logRR",-0.072821723118066,0.0488655492964681,6.83003299647602e-06,0.685383001687665,"REML_golden_v1","ok"
"CD004736_pub6","39","Preterm birth (less than 37 weeks of gestation): SUBGROUP ANALYSIS by gestational age at the start of supplementation","10.1002/14651858.CD004736.pub6",13,"logRR",-0.0744391083976018,0.0487833170579894,6.87218424777131e-06,0.66967871531353,"REML_golden_v1","ok"
"CD004736_pub6","40","Preterm birth (less than 37 weeks of gestation): SUBGROUP ANALYSIS by anaemia status at the start of supplementation","10.1002/14651858.CD004736.pub6",14,"logRR",-0.0729164760980149,0.0488146303140137,6.54582427128212e-06,0.688187046917672,"REML_golden_v1","ok"
"CD004736_pub6","41","Preterm birth (less than 37 weeks of gestation): SUBGROUP ANALYSIS by dose of iron","10.1002/14651858.CD004736.pub6",13,"logRR",-0.0712352339900394,0.0488750792487984,6.25204783168411e-06,0.701489102027888,"REML_golden_v1","ok"
"CD004736_pub6","42","Preterm birth (less than 37 weeks of gestation): SUBGROUP ANALYSIS by malarial status of setting","10.1002/14651858.CD004736.pub6",12,"logRR",-0.0726987365511287,0.0488955064847112,5.83714836897079e-06,0.684515067735911,"REML_golden_v1","ok"
"CD004736_pub6","43","Neonatal death (within 28 days after delivery) (ALL)","10.1002/14651858.CD004736.pub6",5,"logRR",-0.0137763048362842,0.123427150426946,5.95262572164127e-06,0.326828385097036,"REML_golden_v1","ok"
"CD004736_pub6","44","Neonatal death (within 28 days after delivery): SUBGROUP ANALYSIS by gestational age at the start of supplementation","10.1002/14651858.CD004736.pub6",7,"logRR",-0.0618396839627459,0.112499451675864,6.88490820873394e-06,0.377244573517487,"REML_golden_v1","ok"
"CD004736_pub6","45","Neonatal death (within 28 days after delivery): SUBGROUP ANALYSIS by anaemia status at the start of supplementation","10.1002/14651858.CD004736.pub6",18,"logRR",-0.868865664966296,0.226149584227086,0.744263878022257,0.531055779052635,"REML_golden_v1","ok"
"CD004736_pub6","46","Neonatal death (within 28 days after delivery): SUBGROUP ANALYSIS by dose of iron","10.1002/14651858.CD004736.pub6",11,"logRR",-0.53793358044638,0.202469809998207,0.601853500351558,0.596742346211577,"REML_golden_v1","ok"
"CD004736_pub6","47","Neonatal death (within 28 days after delivery): SUBGROUP ANALYSIS by malarial status of setting","10.1002/14651858.CD004736.pub6",10,"logRR",-0.389259945582273,0.210813730187764,0.470668019826617,0.704113340004489,"REML_golden_v1","ok"
"CD004736_pub6","48","Congenital anomalies (ALL)","10.1002/14651858.CD004736.pub6",20,"logRR",-0.121623185996254,0.19247570392198,6.40605932396587e-06,0.345451198785027,"REML_golden_v1","ok"
"CD004736_pub6","49","Congenital anomalies: SUBGROUP ANALYSIS by gestational age at the start of supplementation)","10.1002/14651858.CD004736.pub6",10,"logRR",-0.129396659760779,0.202209006472777,5.63515451248718e-06,0.333690833394687,"REML_golden_v1","ok"
"CD004736_pub6","50","Congenital anomalies: SUBGROUP ANALYSIS by anaemia status at the start of supplementation","10.1002/14651858.CD004736.pub6",11,"logRR",0.404088459705069,0.222684057457272,0.566258036112526,0.788456039806469,"REML_golden_v1","ok"
"CD004736_pub6","51","Congenital anomalies: SUBGROUP ANALYSIS by dose of iron","10.1002/14651858.CD004736.pub6",11,"logRR",0.773085739705551,0.3827827400491,1.02648348140756,0.80487697760462,"REML_golden_v1","ok"
"CD004736_pub6","52","Congenital anomalies: SUBGROUP ANALYSIS by malarial status of setting","10.1002/14651858.CD004736.pub6",7,"logRR",-0.140708063919859,0.175436824835388,6.82641352549768e-06,0.74292975710946,"REML_golden_v1","ok"
"CD004736_pub6","53","Maternal anaemia at or near term (Hb less than 110 g/L at 34 weeks' gestation or more) (ALL)","10.1002/14651858.CD004736.pub6",14,"logRR",-1.2902641624812,0.244718570038097,0.698660392531263,0.434482857307551,"REML_golden_v1","ok"
"CD004736_pub6","54","Maternal iron deficiency at or near term (as defined by as defined by trialists, based on any indicator of iron status at 34 weeks' gestation or more) (ALL)","10.1002/14651858.CD004736.pub6",11,"logRR",-0.823244156107459,0.208043893949173,0.519126264497948,0.553270195287932,"REML_golden_v1","ok"
"CD004736_pub6","55","Maternal iron-deficiency anaemia at or near term (Hb less than 110 g/L and at least one additional laboratory indicator at 34 weeks' gestation or more) (ALL)","10.1002/14651858.CD004736.pub6",9,"logRR",-0.829410419964759,0.186229659524262,0.268185021359277,0.717233942427334,"REML_golden_v1","ok"
"CD004736_pub6","56","Maternal Hb concentration at or near term (in g/L, at 34 weeks' gestation or more) (ALL)","10.1002/14651858.CD004736.pub6",17,"logRR",-0.125493625169123,0.480729649799205,7.07019621762646e-06,0.965674045759306,"REML_golden_v1","ok"
"CD004736_pub6","57","Maternal Hb concentration within 6 weeks postpartum (in g/L) (ALL)","10.1002/14651858.CD004736.pub6",8,"logRR",-0.0970196897106395,0.659017517759403,6.96534931826305e-06,0.94489141112143,"REML_golden_v1","ok"
"CD004736_pub6","58","Maternal high haemoglobin concentrations during second or third trimester (Hb more than 130 g/L) (ALL)","10.1002/14651858.CD004736.pub6",9,"logRR",0.647401208710653,0.254231599711289,0.587575657671,0.772379628817017,"REML_golden_v1","ok"
