"review_id","dataset","analysis_key","analysis_name","analysis_group","analysis_number","subgroup","effect_class","outcome_type","k","yi","se","tau2","mean_year","mean_ctrl_risk","mean_total_n"
"CD004736","CD004736_pub6_data","6|6|Maternal Hb concentration at or near term (in g/L at 34 weeks' gestation or more) (ALL)|","Maternal Hb concentration at or near term (in g/L at 34 weeks' gestation or more) (ALL)",6,6,"","or","binary",2,-0.373791066560441,1.44316631019448,0,1971,0,24.5
"CD004762","CD004762_pub3_data","1|2|Relaxation time (seconds, 90% to 5%)|Mexiletine 150 mg 3 times daily ","Relaxation time (seconds, 90% to 5%)",1,2,"Mexiletine 150 mg 3 times daily ","reported","reported",2,-1.36567992493099,0.25438402145032,0,2015.5,0,37
"CD004762","CD004762_pub3_data","2|2|Relaxation time (seconds)|Eye closure","Relaxation time (seconds)",2,2,"Eye closure","reported","reported",2,-1.035374705064,0.881068743336015,1.291101655,2015,0,84
"CD004762","CD004762_pub3_data","2|2|Relaxation time (seconds)|Hand grip","Relaxation time (seconds)",2,2,"Hand grip","reported","reported",2,-0.615677043209876,0.387023296434287,0.222201595,2015,0,84
"CD004762","CD004762_pub3_data","2|4|Quality of life: 36-item Short Form|Physical Component Score (PCS)","Quality of life: 36-item Short Form",2,4,"Physical Component Score (PCS)","reported","reported",2,6.44921947180246,1.08757387425358,0.798077156519498,2015,0,84
"CD004762","CD004762_pub3_data","2|5|Quality of life: Individualized Neuromuscular Quality of Life|","Quality of life: Individualized Neuromuscular Quality of Life",2,5,"","reported","reported",2,-7.35178624455716,5.65845777662091,53.27277342534,2015,0,84
"CD004871","CD004871_pub5_data","1|1|Pain (short-term)|Low-dose (single session)","Pain (short-term)",1,1,"Low-dose (single session)","or","binary",5,0.0064978517785335,0.904799261843564,0,2011.8,0,44.2
"CD004871","CD004871_pub5_data","1|1|Pain (short-term)|Medium-dose","Pain (short-term)",1,1,"Medium-dose","or","binary",2,-0.130309526306298,1.44044525142702,0,2008.5,0,64
"CD004871","CD004871_pub5_data","1|8|Pain (short-term): subgroup analysis by disorder classification|Neck pain without radiculopathy","Pain (short-term): subgroup analysis by disorder classification",1,8,"Neck pain without radiculopathy","or","binary",7,-0.0321805333434634,0.765851064891107,0,2011.14285714286,0,51.8571428571429
"CD004871","CD004871_pub5_data","2|1|Pain (short-term)|Medium-dose","Pain (short-term)",2,1,"Medium-dose","or","binary",5,-0.049738710574476,0.906974103564421,0,2018.2,0,45
"CD004871","CD004871_pub5_data","2|3|Function-disability (short-term)|High-dose","Function-disability (short-term)",2,3,"High-dose","or","binary",2,0.0396381889100232,1.43556356029786,0,2008.5,0,47
"CD004871","CD004871_pub5_data","2|3|Function-disability (short-term)|Medium-dose","Function-disability (short-term)",2,3,"Medium-dose","or","binary",4,-0.0862241150544665,1.01139802600963,0,2018.5,0,51.5
"CD004871","CD004871_pub5_data","3|1|Pain (short-term)|Massage as an adjunct to a passive treatment method","Pain (short-term)",3,1,"Massage as an adjunct to a passive treatment method","or","binary",7,-0.0268012738898117,0.766030207373443,0,2015.42857142857,0,43.5714285714286
"CD004871","CD004871_pub5_data","3|1|Pain (short-term)|Massage as an adjunct to an active (including exercise) treatment method","Pain (short-term)",3,1,"Massage as an adjunct to an active (including exercise) treatment method","or","binary",5,-0.0134918354671916,0.902557443687989,0,2018.2,0,98
"CD004871","CD004871_pub5_data","3|10|Pain (short-term): subgroup analysis by disorder classification|Cervicogenic headache","Pain (short-term): subgroup analysis by disorder classification",3,10,"Cervicogenic headache","or","binary",2,-0.052483869647768,1.43006968532741,0,2016.5,0,53
"CD004871","CD004871_pub5_data","3|10|Pain (short-term): subgroup analysis by disorder classification|Neck pain without radiculopathy","Pain (short-term): subgroup analysis by disorder classification",3,10,"Neck pain without radiculopathy","or","binary",8,-0.010248412813388,0.715653260699446,0,2015.875,0,45.375
"CD004871","CD004871_pub5_data","3|11|Pain (short-term): subgroup analysis by symptom duration|Chronic","Pain (short-term): subgroup analysis by symptom duration",3,11,"Chronic","or","binary",6,-0.0424445561764266,0.825830667933068,0,2017.83333333333,0,86.5
"CD004871","CD004871_pub5_data","3|11|Pain (short-term): subgroup analysis by symptom duration|Subacute ","Pain (short-term): subgroup analysis by symptom duration",3,11,"Subacute ","or","binary",2,0,1.42616150964178,0,2013,0,58
"CD004871","CD004871_pub5_data","3|12|Function-disability (short-term): subgroup analysis by dose|Medium-dose ","Function-disability (short-term): subgroup analysis by dose",3,12,"Medium-dose ","or","binary",6,-0.0284892312114195,0.82593251316409,0,2017,0,83.6666666666667
"CD004871","CD004871_pub5_data","3|13|Function-disability (short-term): subgroup analysis by disorder classification|Neck pain without radiculopathy","Function-disability (short-term): subgroup analysis by disorder classification",3,13,"Neck pain without radiculopathy","or","binary",5,-0.0164304059378695,0.906146663572995,0,2016.2,0,41.8
"CD004871","CD004871_pub5_data","3|14|Function-disability (short-term): subgroup analysis by disorder duration|Chronic","Function-disability (short-term): subgroup analysis by disorder duration",3,14,"Chronic","or","binary",2,-0.0853794704175004,1.42981854629665,0,2019.5,0,160
"CD004871","CD004871_pub5_data","3|14|Function-disability (short-term): subgroup analysis by disorder duration|Subacute","Function-disability (short-term): subgroup analysis by disorder duration",3,14,"Subacute","or","binary",2,0,1.42616150964178,0,2013,0,58
"CD004871","CD004871_pub5_data","3|4|Function-disability (short-term)|Massage adjuvant to a passive method","Function-disability (short-term)",3,4,"Massage adjuvant to a passive method","or","binary",3,-0.0275234876389494,1.17280573589169,0,2016,0,36.3333333333333
"CD004871","CD004871_pub5_data","3|4|Function-disability (short-term)|Massage adjuvant to an active (including exercise) method","Function-disability (short-term)",3,4,"Massage adjuvant to an active (including exercise) method","or","binary",4,-0.0221721380376517,1.00959275439895,0,2018,0,105.75
"CD004871","CD004871_pub5_data","3|7|Health-related quality of life (short-term)|Medium-dose adjuvant to an active (including exercise) method","Health-related quality of life (short-term)",3,7,"Medium-dose adjuvant to an active (including exercise) method","reported","reported",2,0,0.606027559802877,0,2018,0,176
"CD004871","CD004871_pub5_data","3|9|Pain (short-term): subgroup analysis by dose|Medium-dose","Pain (short-term): subgroup analysis by dose",3,9,"Medium-dose","or","binary",11,-0.0231398799180434,0.609762284910215,0,2016.45454545455,0,69.5454545454545
"CD004904","CD004904_pub4_data","1|1|Postpartum endometritis|NA","Postpartum endometritis",1,1,NA,"reported","reported",4,0,0.35184903401421,0,1996.75,0.0506408653291228,243.5
"CD004925","CD004925_pub4_data","1|1|Urine leak and obstruction|Ureteric obstruction","Urine leak and obstruction",1,1,"Ureteric obstruction","reported","reported",2,0,0.955187835896232,0,2005.5,0.0182945736434109,200
"CD004925","CD004925_pub4_data","1|1|Urine leak and obstruction|Urine leak","Urine leak and obstruction",1,1,"Urine leak","or","binary",11,-1.21953021243876,0.360437259135813,1.47106480085368e-06,2005.27272727273,0.0455492543024459,166.727272727273
"CD004925","CD004925_pub4_data","1|2|Subgroup analysis for major urological complications: duration of stenting|Stent duration > 14 days","Subgroup analysis for major urological complications: duration of stenting",1,2,"Stent duration > 14 days","or","binary",8,-1.44813028100204,0.472193845418578,0.365863899753929,2002,0.0741037744169487,155.75
"CD004925","CD004925_pub4_data","1|2|Subgroup analysis for major urological complications: duration of stenting|Stent duration ≤ 14 days","Subgroup analysis for major urological complications: duration of stenting",1,2,"Stent duration ≤ 14 days","or","binary",2,-1.01249838688546,0.337206891878133,0,2010,0.152846715328467,240
"CD004925","CD004925_pub4_data","1|3|Subgroup analysis for major urological complications: surgeon's experience|Many surgeons","Subgroup analysis for major urological complications: surgeon's experience",1,3,"Many surgeons","or","binary",6,-1.43594095244261,0.487169632947895,0.43706289099384,2007,0.0815260974220765,209
"CD004925","CD004925_pub4_data","1|3|Subgroup analysis for major urological complications: surgeon's experience|Same surgeon","Subgroup analysis for major urological complications: surgeon's experience",1,3,"Same surgeon","or","binary",4,-0.898690503341213,0.698417110252887,0.164237581402389,1999,0.0516010196242754,95
"CD004925","CD004925_pub4_data","1|5|UTI: diagnostic criteria|Culture only","UTI: diagnostic criteria",1,5,"Culture only","or","binary",4,0.800252236324231,0.836926001020695,2.35545012175049,2004.75,0.338492745322642,150.5
"CD004925","CD004925_pub4_data","1|5|UTI: diagnostic criteria|Culture plus symptoms/signs","UTI: diagnostic criteria",1,5,"Culture plus symptoms/signs","or","binary",4,0.244496016112335,0.241103642618999,0,2002.25,0.156769554310719,188
"CD004925","CD004925_pub4_data","1|6|UTI: antibiotic regimen|Co-trimoxazole: 480 mg once/day (960 mg on alternate days)","UTI: antibiotic regimen",1,6,"Co-trimoxazole: 480 mg once/day (960 mg on alternate days)","or","binary",3,-0.039386384624985,0.216843091832529,0,1996.33333333333,0.235185273981726,198
"CD004925","CD004925_pub4_data","1|6|UTI: antibiotic regimen|Other regimen","UTI: antibiotic regimen",1,6,"Other regimen","or","binary",5,0.683111171776194,0.247340601840902,0.00383417707928068,2006.4,0.213098675317653,172
"CD004953","CD004953_pub5_data","1|10|Duration of mechanical ventilation|","Duration of mechanical ventilation",1,10,"","or","binary",7,0.00789899204787359,0.761509771894848,0,2015.16666666667,0,89.7142857142857
"CD004953","CD004953_pub5_data","1|11|Sensitivity analysis - Duration of mechanical ventilation|","Sensitivity analysis - Duration of mechanical ventilation",1,11,"","or","binary",6,-0.0114528248852103,0.823115278102874,0,2015.16666666667,0,77.6666666666667
"CD004953","CD004953_pub5_data","1|12|Retinopathy of prematurity (ROP) stage ≥ 3|","Retinopathy of prematurity (ROP) stage ≥ 3",1,12,"","or","binary",9,-0.21877926974747,0.246598467500625,0.0385334648051118,2016,0.107136218657692,98.2222222222222
"CD004953","CD004953_pub5_data","1|13|Patent ductus arteriosus (PDA)|PDA - pharmacological treatment","Patent ductus arteriosus (PDA)",1,13,"PDA - pharmacological treatment","or","binary",7,-0.0191493121636004,0.195264305251176,0.101650511486712,2014.66666666667,0.329414473943543,161
"CD004953","CD004953_pub5_data","1|13|Patent ductus arteriosus (PDA)|PDA - surgical closure","Patent ductus arteriosus (PDA)",1,13,"PDA - surgical closure","or","binary",4,-0.297251328665706,0.497310622294297,0,2016.5,0.013986013986014,114
"CD004953","CD004953_pub5_data","1|2|Death during hospitalisation|","Death during hospitalisation",1,2,"","reported","reported",9,0,0.102677147025544,0,2016.25,0.18863168745773,161.444444444444
"CD004953","CD004953_pub5_data","1|3|Death|Death during hospitalisation","Death",1,3,"Death during hospitalisation","or","binary",12,-0.0839641363426178,0.198577807840322,0.116723465248014,2016.36363636364,0.141473765593298,143.5
"CD004953","CD004953_pub5_data","1|5|Chronic lung disease|BPD any grade","Chronic lung disease",1,5,"BPD any grade","or","binary",4,-0.0230209950420704,0.15809851812067,0,2013.66666666667,0.336809233248906,183.75
"CD004953","CD004953_pub5_data","1|5|Chronic lung disease|Moderate to severe BPD","Chronic lung disease",1,5,"Moderate to severe BPD","or","binary",6,-0.147597316203051,0.293891250669333,0.154385670780994,2016.6,0.157226820507114,121.166666666667
"CD004953","CD004953_pub5_data","1|6|Pneumothorax during hospitalisation|","Pneumothorax during hospitalisation",1,6,"","reported","reported",11,0,0.194532657081056,0,2016.3,0.0768714142501754,149.181818181818
"CD004953","CD004953_pub5_data","1|7|Cranial ultrasound abnormalities|Cystic periventricular leukomalacia","Cranial ultrasound abnormalities",1,7,"Cystic periventricular leukomalacia","or","binary",6,-0.340329187496777,0.426417828605828,0,2014.2,0.0438874195300144,113.166666666667
"CD004953","CD004953_pub5_data","1|7|Cranial ultrasound abnormalities|Intraventricular haemorrhage grade 3-4","Cranial ultrasound abnormalities",1,7,"Intraventricular haemorrhage grade 3-4","or","binary",8,-0.0396080177635438,0.262943311658449,0.0456511807883327,2015.57142857143,0.0820444702176648,106.875
"CD004953","CD004953_pub5_data","1|7|Cranial ultrasound abnormalities|IVH any grade","Cranial ultrasound abnormalities",1,7,"IVH any grade","or","binary",4,-0.00950565409335786,0.187479557820869,0,2017.5,0.155987002728709,159.5
"CD004953","CD004953_pub5_data","1|8|Endotracheal intubation|intubation in the delivery room (DR)","Endotracheal intubation",1,8,"intubation in the delivery room (DR)","or","binary",8,-0.416255031377934,0.242395491718286,0.235152701408038,2016,0.316396104053055,160.875
"CD004953","CD004953_pub5_data","1|8|Endotracheal intubation|intubation in the first 72 hours of age","Endotracheal intubation",1,8,"intubation in the first 72 hours of age","or","binary",6,-0.129444023933578,0.292920398012054,0.242820323229585,2014.4,0.386735972150532,142.5
"CD004953","CD004953_pub5_data","1|9|Surfactant administration|Surfactant given at any time","Surfactant administration",1,9,"Surfactant given at any time","or","binary",12,0.027377460571818,0.114498144144137,0,2016.36363636364,0.431168906908877,143.5
"CD004953","CD004953_pub5_data","1|9|Surfactant administration|Surfactant given in the delivery room","Surfactant administration",1,9,"Surfactant given in the delivery room","or","binary",4,0.103454438842782,0.167533432665305,0,2013.66666666667,0.203864947279474,190.25
"CD004953","CD004953_pub5_data","2|4|Pneumothorax during hospitalisation|","Pneumothorax during hospitalisation",2,4,"","reported","reported",2,0,0.103118863021408,0,2019.5,0.0714285714285714,17
"CD004953","CD004953_pub5_data","2|5|Cranial ultrasound abnormalities|Intraventricular haemorrhage grade 3 to 4","Cranial ultrasound abnormalities",2,5,"Intraventricular haemorrhage grade 3 to 4","or","binary",2,-0.65942413042618,0.84596435524932,0,2019.5,0.321428571428571,17
"CD004953","CD004953_pub5_data","2|8|Retinopathy of prematurity (ROP) stage ≥ 3|","Retinopathy of prematurity (ROP) stage ≥ 3",2,8,"","or","binary",2,-1.27730472964184,1.12958376995662,0,2019.5,0.375,17
